group1	group2	n_sites_used	shared_variant_sites	dxy	hudson_fst
Jarai	Jenu	16569	17473	0.0021726265504482963	0.17238534693306914
Jarai	Kalash	16569	17473	0.002877067946470481	0.27767036439162057
Jarai	Kalueng	16569	17473	0.0025351840675920338	0.21961771923027254
Jarai	Kamar	16569	17473	0.0020691710031389607	0.1259194473766863
Jarai	Karen	16569	17473	0.002453671293502313	0.11665453808450797
Jarai	Kathodi	16569	17473	0.0020288851811092576	0.10246846348909923
Jarai	Kazak	16569	17473	0.002448327961752634	0.15228294562204578
Jarai	Ket	16569	17473	0.0026435324884329105	0.19989818651286184
Jarai	Khamu	16569	17473	0.0025448400724200366	0.1881924954805845
Jarai	Khmer	16569	17473	0.0025468451713817693	0.08393650489940936
Jarai	Khon_Mueang	16569	17473	0.0025332211378842812	0.07702526637687741
Jarai	Kinh	16569	17473	0.00249955501068501	0.08015829284803966
Jarai	Koryak	16569	17473	0.0022807153283918523	0.16019114446193425
Jarai	Kyrgyz	16569	17473	0.00251907463287065	0.11883591160180555
Jarai	Lachi	16569	17473	0.002600136346364469	0.17774823140841642
Jarai	Lachungpa	16569	17473	0.0023257292295312815	0.12844776881531209
Jarai	Lahu	16569	17473	0.0024716690136122846	0.12234749829874518
Jarai	Lao	16569	17473	0.0025123362561681284	0.08743476926225312
Jarai	Lao_Isan	16569	17473	0.002566727016696842	0.08372768070219645
Jarai	Lawa	16569	17473	0.0025203034744374513	0.08513604860758484
Jarai	Lepcha	16569	17473	0.002229229531281432	0.14661893365055623
Jarai	Lhoba	16569	17473	0.00240670975268598	0.1024824265331665
Jarai	Li	16569	17473	0.002549682897648466	0.0936172151415274
Jarai	Libyan	16569	17473	0.0026241198953932806	0.22916965503979222
Jarai	Lisu	16569	17473	0.0024871842895691563	0.1493435862700958
Jarai	Lolo	16569	17473	0.002763528465097566	0.2536609636167228
Jarai	Lue	16569	17473	0.002444377388855361	0.0892412554689759
Jarai	Ma	16569	17473	0.0025433669127090976	0.06724893211705173
Jarai	Madia	16569	17473	0.0019467913900623618	0.12298955282450687
Jarai	Makatao	16569	17473	0.0024832830416415207	0.10359122916604958
Jarai	Makrani	16569	17473	0.0027586086256811246	0.09863247744318306
Jarai	Malagasy	16569	17473	0.002874614234986491	0.09872138834061872
Jarai	Malaysian	16569	17473	0.0026731801203738444	0.17654012398279476
Jarai	Mamanwas	16569	17473	0.0026650252978747723	0.1787264679634557
Jarai	Man	16569	17473	0.0022828929530406793	0.16089788173959874
Jarai	Mang	16569	17473	0.0022586678410456322	0.11470319771149741
Jarai	Manobos	16569	17473	0.002446141106791484	0.11574098281547815
Jarai	Miao	16569	17473	0.0024584316307309667	0.14855469202210558
Jarai	Mishar	16569	17473	0.002636106318053159	0.16833912067279166
Jarai	Mnong	16569	17473	0.0025239976770931784	0.07019584482427543
Jarai	Moken	16569	17473	0.0023937757914824906	0.22701723772437393
Jarai	Moklen	16569	17473	0.0024724885819233035	0.18533580534172822
Jarai	Mon	16569	17473	0.0024687814323073832	0.05241955544908942
Jarai	Mongol	16569	17473	0.002559557853853001	0.12071131415607113
Jarai	Monpa	16569	17473	0.0022299541421879556	0.10221699817101776
Jarai	Moroccan	16569	17473	0.002720512304700597	0.17877089757043743
Jarai	Mosuo	16569	17473	0.002654251803316378	0.10162785712842505
Jarai	Mozabite	16569	17473	0.0026089174354110983	0.17792104048949467
Jarai	Munda	16569	17473	0.0022627237980285654	0.09301883553244715
Jarai	Native_American	16569	17473	0.0026837518069921826	0.1730123267608728
Jarai	Nepali	16569	17473	0.0020696228602082554	0.067648772235035
Jarai	Ni-Vanuatu	16569	17473	0.0025075311808489234	0.14005965416378524
Jarai	Nihal	16569	17473	0.002144571850063703	0.1010137167674058
Jarai	Nivkh	16569	17473	0.002245589637287572	0.3695202292717203
Jarai	Nung	16569	17473	0.0024037797604484386	0.0768633314302769
Jarai	Nyahkur	16569	17473	0.002659074807798273	0.14262384569238248
Jarai	Nyaw	16569	17473	0.002492858579762623	0.09395661272010868
Jarai	PaThen	16569	17473	0.0026334406222758666	0.18618268778181501
Jarai	Paiwan	16569	17473	0.00244086670430432	0.14220271411276778
Jarai	Pakistani	16569	17473	0.002819218131831288	0.2275108283702836
Jarai	Palestinian	16569	17473	0.0026649468880289994	0.15827658681834003
Jarai	Paluang	16569	17473	0.002481432307382821	0.07559750509335773
Jarai	Papuan	16569	17473	0.00266047936330311	0.17073978383031327
Jarai	Pathan	16569	17473	0.0025706369671366653	0.12976395927834516
Jarai	Peruvian	16569	17473	0.0027076235715537207	0.15494318665784945
Jarai	PhuLa	16569	17473	0.002609995114521367	0.1320569005495568
Jarai	Phuan	16569	17473	0.0024663528465097566	0.08012751813113793
Jarai	Phutai	16569	17473	0.002486092061227849	0.09294791090475761
Jarai	Polish	16569	17473	0.002663500937013626	0.21962734458048355
Jarai	Portuguese	16569	17473	0.0026393079863206597	0.21639491506052866
Jarai	Puyuma	16569	17473	0.0025601823912023065	0.16373421503481714
Jarai	Raglay	16569	17473	0.0024186226057076993	0.09240077050381185
Jarai	Rukai	16569	17473	0.002460148863407765	0.20519104829771503
Jarai	Russ	16569	17473	0.0024176914672776216	0.10222892072370908
Jarai	Saek	16569	17473	0.0026020147625458426	0.2763903329334441
Jarai	Saisiat	16569	17473	0.002597901160061691	0.14583738652710168
Jarai	Sardinian	16569	17473	0.002704687185676926	0.23312088842153864
Jarai	Serbs	16569	17473	0.0027416875017961316	0.24950689452270322
Jarai	Shan	16569	17473	0.0025149327638766387	0.07265784419239565
Jarai	Shapirashti	16569	17473	0.002379488533494267	0.12787030487701487
Jarai	Sherpa	16569	17473	0.002609827910974561	0.18015927551829208
Jarai	Sila	16569	17473	0.0025861610242633075	0.2106205823643269
Jarai	Sindhi	16569	17473	0.0029418810921526674	0.07573510756732499
Jarai	Soa	16569	17473	0.0025060807227373313	0.12314048710363269
Jarai	Southern_Thai	16569	17473	0.0024646397380669953	0.07597402597402599
Jarai	Suay	16569	17473	0.0025118487225910275	0.08338755324413652
Jarai	Surigaonon	16569	17473	0.002446322000938778	0.1203692326305462
Jarai	Tajik	16569	17473	0.0027068037923821575	0.18316565815019165
Jarai	Tao	16569	17473	0.0025083707727039046	0.25772269911257967
Jarai	Thai	16569	17473	0.002686908746051776	0.17863325720943826
Jarai	Tharu	16569	17473	0.0022137760354594463	0.04815051206277531
Jarai	Todzhi	16569	17473	0.002497618261387747	0.19725250164958658
Jarai	Tofalar	16569	17473	0.0024895824352674082	0.2739576381342592
Jarai	Toto	16569	17473	0.0020904819380981113	0.23371489496685488
Jarai	Tsou	16569	17473	0.0025246034845239646	0.20111372349572978
Jarai	Tunisian	16569	17473	0.0027111955222644275	0.1937756682264598
Jarai	Umbrians	16569	17473	0.002584234634176654	0.23293280056121596
Jarai	Uygur	16569	17473	0.002435267025445319	0.0931479640589082
Jarai	Vietnamese	16569	17473	0.0022749908653865894	0.03004196935170125
Jarai	Wancho	16569	17473	0.002416927269069695	0.1388975446987679
Jarai	Yakut	16569	17473	0.0024507540560648592	0.09183375580472737
Jarai	Yao	16569	17473	0.0025488286607779666	0.14083244260565705
Jarai	Yemeni	16569	17473	0.0029530775972193717	0.08138554699440427
Jarai	Yuan	16569	17473	0.0024880018392390148	0.08653347766014725
Jarai	Zang	16569	17473	0.002758330837944045	0.09544016531288199
Jenu	Kalash	16569	17474	0.002961771402525243	0.4058497742891857
Jenu	Kalueng	16569	17473	0.0025967930452319653	0.3607659902640016
Jenu	Kamar	16569	17474	0.0018596515149702523	0.19868436219389557
Jenu	Karen	16569	17474	0.002486280681115024	0.2563248702724887
Jenu	Kathodi	16569	17474	0.001820701543262164	0.17474989490439793
Jenu	Kazak	16569	17474	0.0024455171532729854	0.281528215225883
Jenu	Ket	16569	17474	0.0026407085144470846	0.31963681939990274
Jenu	Khamu	16569	17473	0.002592056713749876	0.3258380631711057
Jenu	Khmer	16569	17473	0.0025449472089241337	0.20838531029987276
Jenu	Khon_Mueang	16569	17473	0.0025268198030826403	0.20071672368447377
Jenu	Kinh	16569	17474	0.0025386248792269466	0.21975843289161306
Jenu	Koryak	16569	17474	0.0020593835678287525	0.22456862305249156
Jenu	Kyrgyz	16569	17474	0.0023874349709326753	0.2036374470725912
Jenu	Lachi	16569	17473	0.002580812594907001	0.294984680837453
Jenu	Lachungpa	16569	17474	0.002021435719578619	0.15478875311195842
Jenu	Lahu	16569	17474	0.0024719745833853223	0.2512818653016736
Jenu	Lao	16569	17473	0.0025312141769994936	0.2200516103458491
Jenu	Lao_Isan	16569	17473	0.002583668823479981	0.2129925460903256
Jenu	Lawa	16569	17473	0.002543562790768737	0.21870200788284697
Jenu	Lepcha	16569	17474	0.0019480454993392054	0.1869142784398316
Jenu	Lhoba	16569	17473	0.002357823197000829	0.21893634538337559
Jenu	Li	16569	17474	0.0025653336319339712	0.22328450132463723
Jenu	Libyan	16569	17474	0.0027006256541102953	0.36892514239851054
Jenu	Lisu	16569	17473	0.0025063833789009875	0.28291697547165395
Jenu	Lolo	16569	17473	0.0028294912178398425	0.3836083085955592
Jenu	Lue	16569	17473	0.0024672789051917512	0.22676606048098963
Jenu	Ma	16569	17473	0.002472970296855158	0.16947085358077787
Jenu	Madia	16569	17474	0.0017557275234333823	0.2089307281806543
Jenu	Makatao	16569	17474	0.0024975745399265104	0.23622603673464906
Jenu	Makrani	16569	17474	0.002756040068168631	0.21334020009572563
Jenu	Malagasy	16569	17474	0.0028887901291268685	0.21338209731027544
Jenu	Malaysian	16569	17474	0.002753514000773422	0.3162183755428559
Jenu	Mamanwas	16569	17473	0.0026885665760091456	0.30436521008597395
Jenu	Man	16569	17473	0.0022972536252366085	0.3047672224640345
Jenu	Mang	16569	17473	0.0022757928245197446	0.2612960613477733
Jenu	Manobos	16569	17473	0.0023855938775187518	0.2267887446021359
Jenu	Miao	16569	17474	0.0025034775923602	0.2910798210034032
Jenu	Mishar	16569	17473	0.002638218407716799	0.28971301280038264
Jenu	Mnong	16569	17473	0.0024688452157935175	0.17841376982282492
Jenu	Moken	16569	17473	0.002292227523123683	0.33170110120624435
Jenu	Moklen	16569	17474	0.0023966289995334404	0.29242547526376295
Jenu	Mon	16569	17473	0.002418742313010397	0.1644770498394909
Jenu	Mongol	16569	17474	0.002557431763947949	0.24450145852850486
Jenu	Monpa	16569	17474	0.0020422662239230885	0.17564095713237676
Jenu	Moroccan	16569	17474	0.002787687575278387	0.31279616803322
Jenu	Mosuo	16569	17474	0.002579358107038909	0.19900552755835407
Jenu	Mozabite	16569	17474	0.0026707343823834657	0.3161873944793549
Jenu	Munda	16569	17474	0.0020305111418378492	0.14612949646031304
Jenu	Native_American	16569	17473	0.0025513619262549987	0.25491740361362997
Jenu	Nepali	16569	17473	0.0018701233883468057	0.13847335919930215
Jenu	Ni-Vanuatu	16569	17474	0.0024980806398631045	0.2642859852295768
Jenu	Nihal	16569	17474	0.0019192073520087392	0.16137962849658546
Jenu	Nivkh	16569	17474	0.0021942400762064444	0.4998976832636872
Jenu	Nung	16569	17473	0.0023511322908586533	0.19163929935170332
Jenu	Nyahkur	16569	17473	0.002753017584544015	0.2875552086345094
Jenu	Nyaw	16569	17473	0.0025599107736262727	0.24208931126567654
Jenu	PaThen	16569	17473	0.002645788611923842	0.31034351466968585
Jenu	Paiwan	16569	17474	0.002469841618750944	0.28120308338547906
Jenu	Pakistani	16569	17473	0.002823674782090556	0.3415101494638644
Jenu	Palestinian	16569	17474	0.002697896496627573	0.28659461218576887
Jenu	Paluang	16569	17473	0.0024407691191187368	0.19066989731519754
Jenu	Papuan	16569	17474	0.0026615761257965187	0.2907302633388263
Jenu	Pathan	16569	17474	0.0025618900323834508	0.2510971907141549
Jenu	Peruvian	16569	17473	0.002677629064416819	0.26440839801090965
Jenu	PhuLa	16569	17473	0.002628402055611516	0.2592940828777152
Jenu	Phuan	16569	17473	0.0024731595150607705	0.2114233602295655
Jenu	Phutai	16569	17473	0.002542409959352275	0.23829723187804536
Jenu	Polish	16569	17473	0.0027282187386374612	0.35486514335417557
Jenu	Portuguese	16569	17473	0.002637067141318381	0.33648983095398033
Jenu	Puyuma	16569	17474	0.0025747583305469673	0.2921515695939889
Jenu	Raglay	16569	17473	0.0023639744799687657	0.2061311426141946
Jenu	Rukai	16569	17474	0.0024565212409188484	0.33365361641894076
Jenu	Russ	16569	17474	0.002219190438260034	0.16542575530080353
Jenu	Saek	16569	17473	0.0026574580473268813	0.41132137776500166
Jenu	Saisiat	16569	17474	0.002629173255514898	0.27712038514175574
Jenu	Sardinian	16569	17474	0.002797586762717432	0.3724184588778233
Jenu	Serbs	16569	17473	0.002794612914033401	0.3776729275609003
Jenu	Shan	16569	17473	0.002549186449860995	0.21004253063012185
Jenu	Shapirashti	16569	17473	0.0023347201744803405	0.2475465221113059
Jenu	Sherpa	16569	17474	0.002395032731847014	0.23959748565894148
Jenu	Sila	16569	17473	0.002623661499662518	0.3432811399693467
Jenu	Sindhi	16569	17474	0.0029107257073766623	0.1752492819835498
Jenu	Soa	16569	17473	0.00251476978442747	0.2528037996265882
Jenu	Southern_Thai	16569	17474	0.002456675606338676	0.20260663009161828
Jenu	Suay	16569	17473	0.002437621750456445	0.1861175717508687
Jenu	Surigaonon	16569	17473	0.002432997461224469	0.2464415462581358
Jenu	Tajik	16569	17474	0.002664334249191723	0.28967020532021265
Jenu	Tao	16569	17474	0.00266886337381284	0.42168175117104284
Jenu	Thai	16569	17473	0.002752399888447191	0.31387760958489436
Jenu	Tharu	16569	17473	0.0020243727843382913	0.1164041991089632
Jenu	Todzhi	16569	17474	0.002283283647015599	0.2613696860276959
Jenu	Tofalar	16569	17474	0.002159559804915526	0.310466876679576
Jenu	Toto	16569	17474	0.0019445423601554478	0.33997278551317245
Jenu	Tsou	16569	17474	0.0026327382362003418	0.35488581433302446
Jenu	Tunisian	16569	17474	0.0027677206876578118	0.325301316533873
Jenu	Umbrians	16569	17473	0.0027102798991123795	0.3861049812622162
Jenu	Uygur	16569	17474	0.0023767733689391965	0.20481582690887137
Jenu	Vietnamese	16569	17473	0.0023804197125555033	0.20678216723982218
Jenu	Wancho	16569	17474	0.002099889369852625	0.1605425805247216
Jenu	Yakut	16569	17474	0.0022887176000550022	0.16667839998409792
Jenu	Yao	16569	17473	0.0025164191667251183	0.2563176177630181
Jenu	Yemeni	16569	17473	0.002902965055826893	0.17522759608610206
Jenu	Yuan	16569	17473	0.0025372658708029175	0.22978032532080112
Jenu	Zang	16569	17474	0.0026498407298088064	0.17858421896181972
Kalash	Kalueng	16569	17473	0.002618041785211369	0.25896816684961577
Kalash	Kamar	16569	17474	0.002770787548915787	0.3610979978925184
Kalash	Karen	16569	17474	0.002666735638129724	0.20161603189068972
Kalash	Kathodi	16569	17474	0.002749560898589973	0.35166811055529157
Kalash	Kazak	16569	17474	0.002301433420220256	0.1148434151903033
Kalash	Ket	16569	17474	0.0022817101091090228	0.0898341080939441
Kalash	Khamu	16569	17473	0.0026567807569618067	0.23683584285219805
Kalash	Khmer	16569	17473	0.0027984819240223033	0.18001561918300354
Kalash	Khon_Mueang	16569	17473	0.0028046175366486835	0.18001700644852633
Kalash	Kinh	16569	17474	0.0027604985505310007	0.1810049941034065
Kalash	Koryak	16569	17474	0.0029012963834931242	0.35304627305744823
Kalash	Kyrgyz	16569	17474	0.002602247320171279	0.16174082913155047
Kalash	Lachi	16569	17473	0.0027166294667803417	0.22712820663512676
Kalash	Lachungpa	16569	17474	0.0030311808489237578	0.34394080169896474
Kalash	Lahu	16569	17474	0.002674623929904557	0.20328759199755114
Kalash	Lao	16569	17473	0.0027351918437863976	0.17581273176761433
Kalash	Lao_Isan	16569	17473	0.0028353593700606375	0.18406798110230027
Kalash	Lawa	16569	17473	0.002807959635272335	0.19251888617946125
Kalash	Lepcha	16569	17474	0.0029249647958157314	0.3627199015420256
Kalash	Lhoba	16569	17473	0.0027389581022390446	0.22536095968165015
Kalash	Li	16569	17474	0.0028428796795852028	0.20058936010645073
Kalash	Libyan	16569	17474	0.0022636051000565183	0.12334937633143733
Kalash	Lisu	16569	17473	0.0025572953673176344	0.18766565914903513
Kalash	Lolo	16569	17473	0.002640393648239152	0.2333837223364373
Kalash	Lue	16569	17473	0.0026998243950249797	0.1896222345473593
Kalash	Ma	16569	17473	0.002913933782974217	0.19903197663391875
Kalash	Madia	16569	17474	0.0026624421645544158	0.37313343805300936
Kalash	Makatao	16569	17474	0.0026728166221225967	0.18150902706737812
Kalash	Makrani	16569	17474	0.0028068386705000802	0.12778749028749029
Kalash	Malagasy	16569	17474	0.003253221219231313	0.21540290890855326
Kalash	Malaysian	16569	17474	0.002587206570308562	0.16400330231161814
Kalash	Mamanwas	16569	17473	0.002785172702270818	0.22792783509616468
Kalash	Man	16569	17473	0.002330660689139868	0.19455461709790772
Kalash	Mang	16569	17473	0.0026807996029480636	0.26841566468685113
Kalash	Manobos	16569	17473	0.002775700391172455	0.2345492632187229
Kalash	Miao	16569	17474	0.0025024623334822483	0.17886490118240178
Kalash	Mishar	16569	17473	0.002349563079543444	0.08323973263506065
Kalash	Mnong	16569	17473	0.0028906742665410863	0.20141015781127578
Kalash	Moken	16569	17473	0.002967093311088483	0.38930569007792115
Kalash	Moklen	16569	17474	0.003063376046679205	0.3549967526653535
Kalash	Mon	16569	17473	0.002862998246975314	0.19629409900031886
Kalash	Mongol	16569	17474	0.0024916034944789953	0.11212604851501992
Kalash	Monpa	16569	17474	0.0028838986236791467	0.3190972504677459
Kalash	Moroccan	16569	17474	0.002525217691180274	0.13044983633372104
Kalash	Mosuo	16569	17474	0.0030388498187446373	0.22794952079724076
Kalash	Mozabite	16569	17474	0.0023938845302755984	0.1201013738828865
Kalash	Munda	16569	17474	0.002987230699964556	0.32583464552998004
Kalash	Native_American	16569	17473	0.002876698138238327	0.24181504762526773
Kalash	Nepali	16569	17473	0.0026532117574448806	0.2871827934805034
Kalash	Ni-Vanuatu	16569	17474	0.0027568468546139034	0.23174303069080873
Kalash	Nihal	16569	17474	0.002883007155789292	0.344580102293351
Kalash	Nivkh	16569	17474	0.0023058584510658713	0.402635310267595
Kalash	Nung	16569	17473	0.0027905481134207753	0.21855609366881906
Kalash	Nyahkur	16569	17473	0.0029174179183362884	0.2316949528693072
Kalash	Nyaw	16569	17473	0.0027294306980486824	0.18654186320754718
Kalash	PaThen	16569	17473	0.002633288948919606	0.20070330736350686
Kalash	Paiwan	16569	17474	0.0025676110380297894	0.19948606613606132
Kalash	Pakistani	16569	17473	0.0023792520428006247	0.10078670971554228
Kalash	Palestinian	16569	17474	0.0024307369296541793	0.0929550038250226
Kalash	Paluang	16569	17473	0.002813805787855275	0.1984230737805376
Kalash	Papuan	16569	17474	0.0029116766197095265	0.25545671666486924
Kalash	Pathan	16569	17474	0.0024338566281837254	0.09661872048089308
Kalash	Peruvian	16569	17473	0.002825952737861161	0.20390199896586247
Kalash	PhuLa	16569	17473	0.0027323373525632343	0.18495905138507607
Kalash	Phuan	16569	17473	0.0027467425352760296	0.18799462856096788
Kalash	Phutai	16569	17473	0.002681840388539242	0.17345768010148632
Kalash	Polish	16569	17473	0.0022679788386677814	0.10044889190896027
Kalash	Portuguese	16569	17473	0.0023089702587935196	0.12090044053500246
Kalash	Puyuma	16569	17474	0.002771680140418825	0.24138702554759844
Kalash	Raglay	16569	17473	0.003003054783380673	0.2818047796399752
Kalash	Rukai	16569	17474	0.002722016265770038	0.2957470747753481
Kalash	Russ	16569	17474	0.002893070403421504	0.26300685460878404
Kalash	Saek	16569	17473	0.0027137617964413377	0.3203225806451613
Kalash	Saisiat	16569	17474	0.002962300389880354	0.26385938765933736
Kalash	Sardinian	16569	17474	0.002281566418560987	0.10771491550330636
Kalash	Serbs	16569	17473	0.0022425989104151015	0.09959059704597463
Kalash	Shan	16569	17473	0.0027923494730978135	0.17852590745358826
Kalash	Shapirashti	16569	17473	0.002421993993735092	0.15901435220127288
Kalash	Sherpa	16569	17474	0.0030169093295224856	0.30349819821748003
Kalash	Sila	16569	17473	0.0028516548052436854	0.2975650986638925
Kalash	Sindhi	16569	17474	0.0031747773449644304	0.15562047399605003
Kalash	Soa	16569	17473	0.0027015129308430455	0.20077365697983654
Kalash	Southern_Thai	16569	17474	0.002930098016773146	0.23585125811688312
Kalash	Suay	16569	17473	0.00284127942063971	0.20316482582837722
Kalash	Surigaonon	16569	17473	0.0026690040329147152	0.20813170329629527
Kalash	Tajik	16569	17474	0.0024280719035365624	0.10519541467307811
Kalash	Tao	16569	17474	0.0023892864327384545	0.23678206165576868
Kalash	Thai	16569	17473	0.002766136355238864	0.21602669393581098
Kalash	Tharu	16569	17473	0.002779013838486511	0.2555556450890435
Kalash	Todzhi	16569	17474	0.003040275105043213	0.3531518294439643
Kalash	Tofalar	16569	17474	0.003213433834608074	0.4494419425014462
Kalash	Toto	16569	17474	0.0027831832793467418	0.43821710857887425
Kalash	Tsou	16569	17474	0.002450177415564898	0.19250310473299295
Kalash	Tunisian	16569	17474	0.0024826345746506205	0.1350030331917844
Kalash	Umbrians	16569	17473	0.0021740154225848743	0.10583835705257331
Kalash	Uygur	16569	17474	0.002599008049234543	0.16504050872587372
Kalash	Vietnamese	16569	17473	0.0028447796050914548	0.23780203071848263
Kalash	Wancho	16569	17474	0.003164980262143811	0.35454207767551277
Kalash	Yakut	16569	17474	0.0029150478671989147	0.24964124614340863
Kalash	Yao	16569	17473	0.0026788490125846795	0.1968526545875162
Kalash	Yemeni	16569	17473	0.0033267016330621522	0.19608680454099334
Kalash	Yuan	16569	17473	0.002692829294260452	0.17026082160199066
Kalash	Zang	16569	17474	0.003134357264552747	0.21619820015809818
Kalueng	Kamar	16569	17473	0.0025463613486523726	0.3439725289795049
Kalueng	Karen	16569	17473	0.002328333132166566	0.1284321663093853
Kalueng	Kathodi	16569	17473	0.002515460257730129	0.33099746227410004
Kalueng	Kazak	16569	17473	0.002357143774316568	0.1780941616873781
Kalueng	Ket	16569	17473	0.002487386843693422	0.2052076640251303
Kalueng	Khamu	16569	17473	0.001955437537718769	0.014143334485539843
Kalueng	Khmer	16569	17473	0.0023279051149729655	0.05712104113554031
Kalueng	Khon_Mueang	16569	17473	0.0024006849483099537	0.08361154658762664
Kalueng	Kinh	16569	17473	0.0023558503192864164	0.0826854353088823
Kalueng	Koryak	16569	17473	0.002628630673289696	0.3238967308078982
Kalueng	Kyrgyz	16569	17473	0.002454749547374774	0.15201981942657403
Kalueng	Lachi	16569	17473	0.0022780124723395696	0.12211737397184236
Kalueng	Lachungpa	16569	17473	0.002756692818346409	0.31481108503508587
Kalueng	Lahu	16569	17473	0.0023802320123382284	0.1466683312338431
Kalueng	Lao	16569	17473	0.0022921935460967734	0.060056869571681666
Kalueng	Lao_Isan	16569	17473	0.002393120096560048	0.07498090808727821
Kalueng	Lawa	16569	17473	0.0023892404517630826	0.09276788960388313
Kalueng	Lepcha	16569	17473	0.0027209414604707303	0.35160562542851836
Kalueng	Lhoba	16569	17473	0.00242344556862675	0.16568162891303345
Kalueng	Li	16569	17473	0.002560508846043897	0.15139932025671277
Kalueng	Libyan	16569	17473	0.0023860792597062966	0.21016366137818965
Kalueng	Lisu	16569	17473	0.002301542047322748	0.14074994531792245
Kalueng	Lolo	16569	17473	0.0021596593576074566	0.10893816339837391
Kalueng	Lue	16569	17473	0.0024181939459390783	0.1365047674089864
Kalueng	Ma	16569	17473	0.0025438001949770203	0.12171204710806145
Kalueng	Madia	16569	17473	0.002387809293904647	0.34282136620933623
Kalueng	Makatao	16569	17473	0.0024764272782136394	0.1568912282125725
Kalueng	Makrani	16569	17473	0.0027950985279840464	0.1598217160907259
Kalueng	Malagasy	16569	17473	0.0030014537712693802	0.18283292842703472
Kalueng	Malaysian	16569	17473	0.0024654781516579944	0.1631978441698202
Kalueng	Mamanwas	16569	17473	0.0026270718344535964	0.21944441167374087
Kalueng	Man	16569	17473	0.002253522605022172	0.21126099615690228
Kalueng	Mang	16569	17473	0.002273140974408325	0.18111005871116087
Kalueng	Manobos	16569	17473	0.0025590658376724537	0.20874126677698107
Kalueng	Miao	16569	17473	0.0021321336478850057	0.0830401551635359
Kalueng	Mishar	16569	17473	0.0024492252246126117	0.16128278453365916
Kalueng	Mnong	16569	17473	0.0025454504048006738	0.13230114968475204
Kalueng	Moken	16569	17473	0.0026956564289092955	0.3648269611916538
Kalueng	Moklen	16569	17473	0.0027248709179910147	0.3114870987200941
Kalueng	Mon	16569	17473	0.002554511164755582	0.13829702548965264
Kalueng	Mongol	16569	17473	0.002456088450266447	0.1399124394760059
Kalueng	Monpa	16569	17473	0.002680723707708793	0.30471171634750854
Kalueng	Moroccan	16569	17473	0.0025831422249044454	0.18857555736006737
Kalueng	Mosuo	16569	17473	0.00277134235709975	0.18943008377288845
Kalueng	Mozabite	16569	17473	0.0024496077248038622	0.18084966323448712
Kalueng	Munda	16569	17473	0.002726614363307182	0.2979906682338334
Kalueng	Native_American	16569	17473	0.0026223688088588227	0.20633187927277177
Kalueng	Nepali	16569	17473	0.002407219013133316	0.2557900768826704
Kalueng	Ni-Vanuatu	16569	17473	0.0026147933011466504	0.228165342195804
Kalueng	Nihal	16569	17473	0.0026180647756990543	0.3163646846357987
Kalueng	Nivkh	16569	17473	0.0020246647949410932	0.36895247804762854
Kalueng	Nung	16569	17473	0.0024547782544161543	0.1523152454780362
Kalueng	Nyahkur	16569	17473	0.0025758442444438617	0.1685490303573589
Kalueng	Nyaw	16569	17473	0.0022217501508750752	0.045572746896142095
Kalueng	PaThen	16569	17473	0.0022802923623684037	0.12072659446652272
Kalueng	Paiwan	16569	17473	0.002416493079214282	0.1907157885320564
Kalueng	Pakistani	16569	17473	0.0025120901227117277	0.188056064220749
Kalueng	Palestinian	16569	17473	0.002515815257907629	0.16328949596432807
Kalueng	Paluang	16569	17473	0.0023608931804465906	0.0869120654396728
Kalueng	Papuan	16569	17473	0.002785625453541472	0.257584844630351
Kalueng	Pathan	16569	17473	0.0025368958139024528	0.17264170374031967
Kalueng	Peruvian	16569	17473	0.002729865477835965	0.21243129871127558
Kalueng	PhuLa	16569	17473	0.0024448314509871545	0.1299244328870996
Kalueng	Phuan	16569	17473	0.002333064574532287	0.0867843953803556
Kalueng	Phutai	16569	17473	0.0022913260547539364	0.07613503744142568
Kalueng	Polish	16569	17473	0.0023990301644273627	0.1911797568590522
Kalueng	Portuguese	16569	17473	0.0023518119378107306	0.17934083515037214
Kalueng	Puyuma	16569	17473	0.0025355678318864797	0.21009654176452755
Kalueng	Raglay	16569	17473	0.0025523169518341516	0.19406526925698708
Kalueng	Rukai	16569	17473	0.0025618829209414604	0.29067437615228514
Kalueng	Russ	16569	17473	0.0026637091715392114	0.23700591580520994
Kalueng	Saek	16569	17473	0.002072698574810826	0.1582452368153855
Kalueng	Saisiat	16569	17473	0.002721685777509555	0.23544043049246663
Kalueng	Sardinian	16569	17473	0.0024778716556024946	0.21867262025573375
Kalueng	Serbs	16569	17473	0.002465384946978188	0.22142851087458726
Kalueng	Shan	16569	17473	0.002409219627686737	0.08930509791831258
Kalueng	Shapirashti	16569	17473	0.0024065328907664453	0.19507292891684727
Kalueng	Sherpa	16569	17473	0.002863400449882043	0.3010044866922711
Kalueng	Sila	16569	17473	0.0020988572429770087	0.09316217118688089
Kalueng	Sindhi	16569	17473	0.003066000987545949	0.15820696613052204
Kalueng	Soa	16569	17473	0.0022002523728534592	0.06404301197838003
Kalueng	Southern_Thai	16569	17473	0.0026243522776933804	0.18484571803155875
Kalueng	Suay	16569	17473	0.002453494266747133	0.11788965851994702
Kalueng	Surigaonon	16569	17473	0.002476926171796419	0.18700808130143234
Kalueng	Tajik	16569	17473	0.0024850495653569588	0.16586325474992838
Kalueng	Tao	16569	17473	0.0020883256219405887	0.1745695543635383
