group	original_n_samples	resample_n	bootstrap_replicates_requested	n_valid_bootstrap	metric	full_data_value	bootstrap_mean	bootstrap_sd	bootstrap_p2_5	bootstrap_p50	bootstrap_p97_5
Indian	75	20	50	50	tajima_d	-2.451526307630552	-1.8398948335647582	0.17423219641325427	-2.098767614364624	-1.8509740233421326	-1.4534882426261904
Indian	75	20	50	50	haplotype_diversity	0.9996396396396396	0.9869473731517792	0.008101853768772338	0.9696052506566047	0.9894737005233765	1.0
Indigenous_Papuans	453	20	50	50	pi	0.0023437838307639	0.002338042752817273	0.00013506573553459327	0.002088563586585224	0.0023433282040059566	0.0025611122720874844
Indigenous_Papuans	453	20	50	50	theta_w	0.0076384410966779	0.003094271728768945	0.00034913685962130664	0.002358978189295158	0.0031129836570471525	0.003555265488103032
Indigenous_Papuans	453	20	50	50	tajima_d	-2.1165459773400976	-0.9879190594702959	0.26047290502041814	-1.3916193574666977	-1.0385367274284363	-0.38592716082930567
Indigenous_Papuans	453	20	50	50	haplotype_diversity	0.9987497313876028	0.9965263211727142	0.0035866734354506463	0.9894737005233765	0.9947368502616882	1.0
Indonesian	23	20	50	50	pi	0.0025480593767964	0.0024194644857198	0.00011017694647051448	0.0021542499191127716	0.0024273417657241225	0.002597234968561679
Indonesian	23	20	50	50	theta_w	0.003957043153428	0.002991526261903346	0.00030135623115222027	0.002410010708263144	0.0030024131992831826	0.0034587289730552582
Indonesian	23	20	50	50	tajima_d	-1.443080964853849	-0.7688450771570206	0.2659973784650948	-1.1793052673339843	-0.8288909196853638	-0.2889532022178174
Indonesian	23	20	50	50	haplotype_diversity	1.0	0.9566315782070159	0.014720284562111215	0.9222368434071541	0.9578947424888611	0.977763132750988
Iranian	355	20	50	50	pi	0.0022741021890509	0.002309170728549361	0.0002020986217624366	0.001924842144944705	0.0023036241764202714	0.002658339368645102
Iranian	355	20	50	50	theta_w	0.0126354678512839	0.004206780567765236	0.000445791086307808	0.0033549628511536866	0.004252709681168199	0.005048391758464277
Iranian	355	20	50	50	tajima_d	-2.546022807697126	-1.8692891216278076	0.12477883495653326	-2.093185079097748	-1.8753629922866821	-1.6475219815969466
