"SampleID"	"Haplogroup"	"Rank"	"Quality"	"Range"
"111-1919-5716"	"M7b1a1e1"	"1"	"0.9672"	"1-16569"
"111-1919-5723"	"D4j5a"	"1"	"0.9757"	"1-16569"
"111-1919-5730"	"F3b1c"	"1"	"0.9912"	"1-16569"
"111-1919-5761"	"D4b2b2"	"1"	"0.9605"	"1-16569"
"111-1919-5778"	"D4"	"1"	"0.9256"	"1-16569"
"111-1919-5792"	"B4c1b2a1"	"1"	"0.8483"	"1-16569"
"111-1919-5815"	"G2b2"	"1"	"0.9494"	"1-16569"
"111-1919-5822"	"R9c"	"1"	"0.7989"	"1-16569"
"111-1919-5839"	"A14"	"1"	"0.9502"	"1-16569"
"111-1919-5860"	"B5a1a"	"1"	"0.9652"	"1-16569"
"111-1919-5877"	"D4j"	"1"	"1.0000"	"1-16569"
"111-1919-5907"	"D4j"	"1"	"0.9738"	"1-16569"
"111-1919-5914"	"M7c1a4a"	"1"	"0.9722"	"1-16569"
"111-1919-5921"	"B5a2"	"1"	"0.7205"	"1-16569"
"111-1919-5938"	"R11b"	"1"	"0.8281"	"1-16569"
"111-1919-5945"	"M10a1b"	"1"	"0.9134"	"1-16569"
"111-1919-5952"	"B4c1c2"	"1"	"1.0000"	"1-16569"
"111-1919-5969"	"A_T152C_T16362C_A200G"	"1"	"0.9578"	"1-16569"
"111-1919-5976"	"R9b1a3"	"1"	"0.9100"	"1-16569"
"111-1919-5990"	"F3b"	"1"	"0.8865"	"1-16569"
"111-1919-6003"	"F3a1"	"1"	"0.8938"	"1-16569"
"111-1919-6010"	"B4a4"	"1"	"0.8444"	"1-16569"
"111-1919-6027"	"B5a2a1a"	"1"	"0.9749"	"1-16569"
"111-1919-6041"	"D4"	"1"	"0.9472"	"1-16569"
"111-1919-6065"	"A8a1"	"1"	"0.9289"	"1-16569"
"111-1919-6072"	"D5a2a1"	"1"	"0.9218"	"1-16569"
"111-1919-6089"	"M7c1a"	"1"	"0.9219"	"1-16569"
"111-1919-6096"	"D5b1c1"	"1"	"0.9661"	"1-16569"
"111-1919-6102"	"B5b2a"	"1"	"0.9472"	"1-16569"
"111-1919-6119"	"A18"	"1"	"0.8802"	"1-16569"
"111-1919-6126"	"G2a2"	"1"	"0.9794"	"1-16569"
"111-1919-6133"	"B4a5"	"1"	"0.9734"	"1-16569"
"111-1919-6140"	"D5a3b"	"1"	"0.9503"	"1-16569"
"111-1919-6164"	"R9b2"	"1"	"0.9040"	"1-16569"
"111-1919-6171"	"N9a9"	"1"	"0.9125"	"1-16569"
"111-1919-6188"	"D5a2"	"1"	"0.9448"	"1-16569"
"111-1919-6201"	"B4h"	"1"	"0.7683"	"1-16569"
"111-1919-6218"	"C4a1"	"1"	"0.9348"	"1-16569"
"111-1919-6232"	"B4a4"	"1"	"0.8634"	"1-16569"
"111-1919-6249"	"M8a2_T152C"	"1"	"0.9444"	"1-16569"
"111-1919-6256"	"D4a3b2"	"1"	"0.9784"	"1-16569"
"111-1919-6270"	"D5b1d"	"1"	"0.9049"	"1-16569"
"111-1919-6317"	"R9b1b"	"1"	"1.0000"	"1-16569"
"111-1919-6324"	"N9a2b"	"1"	"0.9440"	"1-16569"
"111-1919-6348"	"B4a2a"	"1"	"0.9240"	"1-16569"
"111-1919-6379"	"D5b1c1a"	"1"	"0.9558"	"1-16569"
"111-1919-6386"	"D5a2a1"	"1"	"0.9620"	"1-16569"
"111-1919-6416"	"C5b1b"	"1"	"0.9567"	"1-16569"
"111-1919-6423"	"C4a1a_T195C!"	"1"	"0.9568"	"1-16569"
"111-1919-6430"	"B5a2"	"1"	"0.7372"	"1-16569"
"111-1919-6447"	"M7b1a1o"	"1"	"0.9884"	"1-16569"
"111-1919-6461"	"D5a2a1b"	"1"	"0.9500"	"1-16569"
"111-1919-6478"	"M9a1a1c1a"	"1"	"0.9345"	"1-16569"
"111-1919-6485"	"F3b2"	"1"	"0.9217"	"1-16569"
"111-1919-6508"	"Z4a"	"1"	"1.0000"	"1-16569"
"111-1919-6515"	"M7b1a1a1"	"1"	"0.9816"	"1-16569"
"111-1919-6522"	"C7a"	"1"	"0.9748"	"1-16569"
"111-1919-6546"	"B4a2b1"	"1"	"0.9144"	"1-16569"
"111-1919-6553"	"B4_C16261T"	"1"	"0.8146"	"1-16569"
"111-1919-6560"	"M9a1a3"	"1"	"0.9522"	"1-16569"
"111-1919-6591"	"D5c4"	"1"	"0.9386"	"1-16569"
"111-1919-6607"	"M7b1a1a1"	"1"	"0.9645"	"1-16569"
"111-1919-6614"	"M7b1a1"	"1"	"0.9639"	"1-16569"
"111-1919-6621"	"C7"	"1"	"0.9599"	"1-16569"
"111-1919-6638"	"A5b1b"	"1"	"0.9527"	"1-16569"
"111-1919-6645"	"G2a1"	"1"	"0.9495"	"1-16569"
"111-1919-6676"	"B4c1b2a"	"1"	"0.7861"	"1-16569"
"111-1919-6683"	"F1d"	"1"	"0.9820"	"1-16569"
"111-1919-6690"	"F1a1d"	"1"	"0.9797"	"1-16569"
"111-1919-6706"	"F1a1a"	"1"	"0.9791"	"1-16569"
"111-1919-6713"	"B4b1c1"	"1"	"0.9526"	"1-16569"
"111-1919-6720"	"A19"	"1"	"0.9539"	"1-16569"
"111-1919-6744"	"G2a1"	"1"	"0.9836"	"1-16569"
"111-1919-6751"	"D5b1b"	"1"	"0.9418"	"1-16569"
"111-1919-6775"	"B4b1a2a"	"1"	"0.8417"	"1-16569"
"111-1919-6782"	"M7b1a1"	"1"	"0.9648"	"1-16569"
"111-1919-6805"	"F2f"	"1"	"0.9105"	"1-16569"
"111-1919-6843"	"M7b1a1a3"	"1"	"0.9484"	"1-16569"
"111-1919-6867"	"D4j"	"1"	"0.9328"	"1-16569"
"111-1919-6874"	"F1c1a"	"1"	"0.9520"	"1-16569"
"111-1919-6881"	"R9c1a"	"1"	"1.0000"	"1-16569"
"111-1919-6911"	"M12b1b"	"1"	"0.9075"	"1-16569"
"111-1919-6928"	"C7"	"1"	"0.8661"	"1-16569"
"111-1919-6942"	"B4c1b"	"1"	"0.9081"	"1-16569"
"111-1919-6959"	"B4d1'2'3"	"1"	"0.7646"	"1-16569"
"111-1919-6966"	"C7a"	"1"	"0.9836"	"1-16569"
"111-1919-6973"	"G2b2a"	"1"	"0.9374"	"1-16569"
"111-1919-6980"	"B4b1a2a"	"1"	"0.8957"	"1-16569"
"111-1919-6997"	"T1a1"	"1"	"1.0000"	"1-16569"
"111-1919-7000"	"M7b1a1"	"1"	"0.9149"	"1-16569"
"111-1919-7017"	"F2k"	"1"	"0.9184"	"1-16569"
"111-1919-7024"	"D4b2b2"	"1"	"0.8894"	"1-16569"
"111-1919-7055"	"D4a5"	"1"	"0.9604"	"1-16569"
"111-1919-7062"	"M7b1a1"	"1"	"0.9503"	"1-16569"
"111-1919-7079"	"N9a1"	"1"	"0.9634"	"1-16569"
"111-1919-7086"	"A_T152C_T16362C"	"1"	"0.9527"	"1-16569"
"111-1919-7093"	"D4a1e1"	"1"	"0.9693"	"1-16569"
"111-1919-7116"	"B4g2"	"1"	"0.8976"	"1-16569"
"111-1919-7130"	"F1d"	"1"	"0.9261"	"1-16569"
"111-1919-7154"	"F2a"	"1"	"0.8822"	"1-16569"
"111-1919-7161"	"N9a1"	"1"	"0.9101"	"1-16569"
"111-1919-7178"	"A15a"	"1"	"0.9670"	"1-16569"
"111-1919-7185"	"F3a_G207A"	"1"	"0.8866"	"1-16569"
"111-1919-7192"	"D5a2a1b"	"1"	"0.9103"	"1-16569"
"111-1919-7208"	"M8a3a1"	"1"	"0.9914"	"1-16569"
"111-1919-7215"	"D4j7"	"1"	"0.9810"	"1-16569"
"111-1919-7222"	"F1c1a1"	"1"	"0.9755"	"1-16569"
"111-1919-7239"	"N9a3"	"1"	"0.9851"	"1-16569"
"111-1919-7260"	"B5a2a2"	"1"	"0.8451"	"1-16569"
"111-1919-7291"	"F3a1"	"1"	"0.9507"	"1-16569"
"111-1919-7307"	"B4b1a2a"	"1"	"0.8159"	"1-16569"
"111-1919-7321"	"R0"	"1"	"0.7366"	"1-16569"
"111-1919-7338"	"B4b1a2"	"1"	"0.8042"	"1-16569"
"111-1919-7345"	"C7a"	"1"	"0.9825"	"1-16569"
"111-1919-7352"	"H6a1a"	"1"	"0.8109"	"1-16569"
"111-1919-7369"	"D5a2a1_C16172T"	"1"	"0.9153"	"1-16569"
"111-1919-7376"	"C7a"	"1"	"0.9407"	"1-16569"
"111-1919-7383"	"M7b1a1"	"1"	"0.9821"	"1-16569"
"111-1919-7390"	"R9b1c"	"1"	"0.9827"	"1-16569"
"111-1919-7406"	"M9a4a2"	"1"	"0.8961"	"1-16569"
"111-1919-7413"	"M7b1a1"	"1"	"0.9768"	"1-16569"
"111-1919-7437"	"F1f"	"1"	"0.9125"	"1-16569"
"111-1919-7444"	"F1a1"	"1"	"0.9728"	"1-16569"
"111-1919-7468"	"D4e1a2"	"1"	"0.9746"	"1-16569"
"111-1919-7475"	"G2a1"	"1"	"0.9879"	"1-16569"
"111-1919-7482"	"B4a4"	"1"	"0.8577"	"1-16569"
"111-1919-7499"	"F1a1c4"	"1"	"0.9579"	"1-16569"
"111-1919-7505"	"M8a2_T152C"	"1"	"0.9443"	"1-16569"
"111-1919-7512"	"B6a"	"1"	"0.8096"	"1-16569"
"111-1919-7529"	"D4a1e"	"1"	"0.9889"	"1-16569"
"111-1919-7543"	"A5"	"1"	"0.8916"	"1-16569"
"111-1919-7567"	"G1c"	"1"	"0.8630"	"1-16569"
"111-1919-7574"	"N9a10_T16311C"	"1"	"0.9186"	"1-16569"
"111-1919-7581"	"C4a1a2a"	"1"	"0.9343"	"1-16569"
"111-1919-7598"	"N9b"	"1"	"0.7534"	"1-16569"
"111-1919-7611"	"D5a2a_T16092C"	"1"	"0.9429"	"1-16569"
"111-1919-7628"	"M9a4b"	"1"	"0.9850"	"1-16569"
"111-1919-7635"	"G3a2"	"1"	"0.9473"	"1-16569"
"111-1919-7642"	"B4b1c2"	"1"	"0.8934"	"1-16569"
"111-1919-7659"	"M9a1a1"	"1"	"0.9022"	"1-16569"
"111-1919-7666"	"D5b1b"	"1"	"0.9613"	"1-16569"
"111-1919-7673"	"N9a"	"1"	"0.8445"	"1-16569"
"111-1919-7680"	"G1a1"	"1"	"0.9700"	"1-16569"
"111-1919-7697"	"D4f1"	"1"	"0.9530"	"1-16569"
"111-1919-7703"	"D4h"	"1"	"0.9013"	"1-16569"
"111-1919-7710"	"M9a1a1c1a"	"1"	"1.0000"	"1-16569"
"111-1919-7727"	"M11a2"	"1"	"0.9191"	"1-16569"
"111-1919-7741"	"D4e1a3"	"1"	"0.9630"	"1-16569"
"111-1919-7758"	"C4"	"1"	"0.9792"	"1-16569"
"111-1919-7765"	"R"	"1"	"0.9524"	"1-16569"
"111-1919-7772"	"B4a4"	"1"	"0.8629"	"1-16569"
"111-1919-7789"	"R18"	"1"	"0.7516"	"1-16569"
"111-1919-7796"	"R11a"	"1"	"0.7650"	"1-16569"
"111-1919-7802"	"R11b1b"	"1"	"0.8750"	"1-16569"
"111-1919-7819"	"A15"	"1"	"0.9436"	"1-16569"
"111-1919-7826"	"D4j8"	"1"	"0.9605"	"1-16569"
"111-1919-7833"	"D5a2a"	"1"	"0.9235"	"1-16569"
"111-1919-7840"	"B4c1b2d"	"1"	"0.8866"	"1-16569"
"111-1919-7857"	"D4b1a2a"	"1"	"0.9966"	"1-16569"
"111-1919-7871"	"F2i"	"1"	"0.9064"	"1-16569"
"111-1919-7888"	"M9a1a1d"	"1"	"0.8938"	"1-16569"
"111-1919-7901"	"G2a1"	"1"	"0.9515"	"1-16569"
"111-1919-7918"	"C7a1c"	"1"	"0.9904"	"1-16569"
"111-1919-7932"	"D5b1b"	"1"	"0.9641"	"1-16569"
"111-1919-7963"	"B5b1"	"1"	"0.8612"	"1-16569"
"111-1919-7970"	"D4g2b2"	"1"	"0.9471"	"1-16569"
"111-1919-7987"	"F1a1"	"1"	"0.9381"	"1-16569"
"111-1919-7994"	"M8a3a"	"1"	"0.9430"	"1-16569"
"111-1919-8007"	"Z3f"	"1"	"0.9291"	"1-16569"
"111-1919-8014"	"B4c1b2a"	"1"	"0.8787"	"1-16569"
"111-1919-8021"	"R9b1a3"	"1"	"0.8721"	"1-16569"
"111-1919-8038"	"F2a"	"1"	"0.9306"	"1-16569"
"111-1919-8045"	"D4j"	"1"	"0.9424"	"1-16569"
"111-1919-8069"	"F2a1"	"1"	"0.9410"	"1-16569"
"111-1919-8076"	"M7c1c4"	"1"	"0.9436"	"1-16569"
"111-1919-8090"	"D4f"	"1"	"0.9608"	"1-16569"
"111-1919-8113"	"F1a1c"	"1"	"0.8546"	"1-16569"
"111-1919-8120"	"F1c1a1"	"1"	"0.9532"	"1-16569"
"111-1919-8144"	"M9a1a1c1a"	"1"	"0.9623"	"1-16569"
"111-1919-8151"	"A19"	"1"	"0.9389"	"1-16569"
"111-1919-8168"	"F3a1"	"1"	"0.9086"	"1-16569"
"111-1919-8175"	"A5a"	"1"	"0.9158"	"1-16569"
"111-1919-8182"	"D6c"	"1"	"0.9625"	"1-16569"
"111-1919-8199"	"D4b2b"	"1"	"0.9182"	"1-16569"
"111-1919-8205"	"M9a1a1c1a"	"1"	"0.9466"	"1-16569"
"111-1919-8212"	"G1a"	"1"	"0.8621"	"1-16569"
"111-1919-8236"	"D4b1b1a1"	"1"	"0.9810"	"1-16569"
"111-1919-8243"	"C7a1c"	"1"	"1.0000"	"1-16569"
"111-1919-8250"	"M7c1b2b"	"1"	"0.9139"	"1-16569"
"111-1919-8267"	"C7a1"	"1"	"0.9576"	"1-16569"
"111-1919-8274"	"F2a"	"1"	"0.8903"	"1-16569"
"111-1919-8304"	"F1a1a"	"1"	"0.9284"	"1-16569"
"111-1919-8311"	"B4b1a2a"	"1"	"0.8575"	"1-16569"
"111-1919-8328"	"D4j3"	"1"	"0.9150"	"1-16569"
"111-1919-8359"	"C7a1"	"1"	"0.9171"	"1-16569"
"111-1919-8373"	"M7b1a1"	"1"	"0.9633"	"1-16569"
"111-1919-8403"	"B4m"	"1"	"0.9390"	"1-16569"
"111-1919-8410"	"B4a1c_T146C!"	"1"	"0.8407"	"1-16569"
"111-1919-8427"	"E2a"	"1"	"0.9467"	"1-16569"
"111-1919-8434"	"D4j16"	"1"	"0.9690"	"1-16569"
"111-1919-8441"	"D4a7"	"1"	"0.8717"	"1-16569"
"111-1919-8458"	"G2a1"	"1"	"0.8511"	"1-16569"
"111-1919-8465"	"G3a2e"	"1"	"0.9810"	"1-16569"
"111-1919-8472"	"M10a1a1"	"1"	"0.9638"	"1-16569"
"111-1919-8489"	"M7b1a1"	"1"	"0.9527"	"1-16569"
"111-1919-8496"	"A13"	"1"	"0.8900"	"1-16569"
"111-1919-8502"	"F1e3"	"1"	"0.9121"	"1-16569"
"111-1919-8519"	"D4b2b"	"1"	"0.9194"	"1-16569"
"111-1919-8526"	"B4d1"	"1"	"0.8571"	"1-16569"
"111-1919-8540"	"M7c1a"	"1"	"0.9033"	"1-16569"
"111-1919-8557"	"M45"	"1"	"0.8957"	"1-16569"
"111-1919-8564"	"F1a8"	"1"	"0.9590"	"1-16569"
"111-1919-8588"	"M8a2b"	"1"	"0.9596"	"1-16569"
"111-1919-8618"	"R9c1b1"	"1"	"0.9075"	"1-16569"
"111-1919-8625"	"C"	"1"	"0.8970"	"1-16569"
"111-1919-8649"	"F2c"	"1"	"0.9585"	"1-16569"
"111-1919-8656"	"M7c1c2"	"1"	"0.9908"	"1-16569"
"111-1919-8663"	"M74a"	"1"	"0.9501"	"1-16569"
"111-1919-8670"	"B4d1a"	"1"	"0.9012"	"1-16569"
"111-1919-8687"	"D4g2a1"	"1"	"0.9650"	"1-16569"
"111-1919-8694"	"D5c_T16311C"	"1"	"0.9088"	"1-16569"
"111-1919-8724"	"B5a2a1a"	"1"	"0.9653"	"1-16569"
"111-1919-8748"	"A19"	"1"	"0.9061"	"1-16569"
"111-1919-8762"	"G2a1"	"1"	"0.9690"	"1-16569"
"111-1919-8779"	"M61a"	"1"	"0.9701"	"1-16569"
"111-1919-8793"	"D4k1"	"1"	"0.9637"	"1-16569"
"111-1919-8816"	"M8a2b"	"1"	"0.9607"	"1-16569"
"111-1919-8830"	"B4b1c2"	"1"	"0.9055"	"1-16569"
"111-1919-8847"	"G2a1d2"	"1"	"0.9459"	"1-16569"
"111-1919-8861"	"D5b3"	"1"	"0.9683"	"1-16569"
"111-1919-8885"	"R9b1a1a"	"1"	"0.8628"	"1-16569"
"111-1919-8908"	"F3a"	"1"	"0.9454"	"1-16569"
"111-1919-8922"	"D4_T195C!"	"1"	"0.8765"	"1-16569"
"111-1919-8939"	"B4b1a2"	"1"	"0.8042"	"1-16569"
"111-1919-8946"	"G1c2"	"1"	"1.0000"	"1-16569"
"111-1919-8953"	"N9a9"	"1"	"0.8780"	"1-16569"
"111-1919-8991"	"G1a1"	"1"	"1.0000"	"1-16569"
"111-1919-9004"	"M50b"	"1"	"0.9171"	"1-16569"
"111-1919-9035"	"D4b2b6"	"1"	"0.9708"	"1-16569"
"111-1919-9042"	"B4k"	"1"	"1.0000"	"1-16569"
"111-1919-9059"	"K1a2b"	"1"	"0.9262"	"1-16569"
"111-1919-9066"	"M11a"	"1"	"0.9686"	"1-16569"
"111-1919-9073"	"F3b5"	"1"	"0.9568"	"1-16569"
"111-1919-9080"	"D5a2a1_C16172T"	"1"	"0.9064"	"1-16569"
"111-1919-9097"	"D4_T195C!"	"1"	"0.9566"	"1-16569"
"111-1919-9103"	"D5b1d"	"1"	"0.9677"	"1-16569"
"111-1919-9110"	"D4g2a1"	"1"	"0.9380"	"1-16569"
"111-1919-9158"	"A5b1b"	"1"	"0.9233"	"1-16569"
"111-1919-9165"	"D4a6"	"1"	"0.9545"	"1-16569"
"111-1919-9172"	"F1a1c"	"1"	"0.8436"	"1-16569"
"111-1919-9189"	"F1a1a"	"1"	"0.9501"	"1-16569"
"111-1919-9196"	"A15c"	"1"	"0.8998"	"1-16569"
"111-1919-9202"	"M7b1a1a3"	"1"	"0.9362"	"1-16569"
"111-1919-9219"	"C7a"	"1"	"0.9954"	"1-16569"
"111-1919-9226"	"N9a1"	"1"	"0.9456"	"1-16569"
"111-1919-9240"	"D4b1a2a1"	"1"	"0.9749"	"1-16569"
"111-1919-9257"	"D4g2a1c"	"1"	"0.9865"	"1-16569"
"111-1919-9264"	"B4c1c1"	"1"	"0.8768"	"1-16569"
"111-1919-9271"	"R11b"	"1"	"0.7699"	"1-16569"
"111-1919-9288"	"D4e1"	"1"	"0.9257"	"1-16569"
"111-1919-9295"	"C4a2d"	"1"	"0.9793"	"1-16569"
"111-1919-9318"	"D4a"	"1"	"0.8862"	"1-16569"
"111-1919-9349"	"N9a2a"	"1"	"0.8978"	"1-16569"
"111-1919-9356"	"D4a6"	"1"	"0.9552"	"1-16569"
"111-1919-9363"	"M7c1"	"1"	"0.9283"	"1-16569"
"111-1919-9387"	"M7b1a1"	"1"	"0.9357"	"1-16569"
"111-1919-9394"	"B4c2"	"1"	"0.8698"	"1-16569"
"111-1919-9417"	"F1a1d"	"1"	"0.9054"	"1-16569"
"111-1919-9431"	"F2b1"	"1"	"0.8962"	"1-16569"
"111-1919-9455"	"D4b2"	"1"	"0.9570"	"1-16569"
"111-1919-9462"	"F1g"	"1"	"0.9040"	"1-16569"
"111-1919-9479"	"R9b1a2b"	"1"	"0.9423"	"1-16569"
"111-1919-9493"	"M7c1b2a"	"1"	"0.9009"	"1-16569"
"111-1919-9516"	"R11b1"	"1"	"0.8519"	"1-16569"
"111-1919-9523"	"C7a"	"1"	"0.9411"	"1-16569"
"111-1919-9530"	"B4a1e"	"1"	"0.8181"	"1-16569"
"111-1919-9547"	"D5a2a"	"1"	"0.9623"	"1-16569"
"111-1919-9554"	"N9a2'4'5'11"	"1"	"0.9412"	"1-16569"
"111-1919-9561"	"M8a3a1"	"1"	"0.9914"	"1-16569"
"111-1919-9578"	"D5a2a4"	"1"	"0.9568"	"1-16569"
"111-1919-9585"	"D4j3"	"1"	"1.0000"	"1-16569"
"111-1919-9592"	"B5b2a1"	"1"	"0.9646"	"1-16569"
"111-1919-9608"	"B5b2c2"	"1"	"1.0000"	"1-16569"
"111-1919-9615"	"C7a1c"	"1"	"1.0000"	"1-16569"
"111-1919-9622"	"B5b1"	"1"	"0.8670"	"1-16569"
"111-1919-9639"	"M8a3a"	"1"	"0.9498"	"1-16569"
"111-1919-9646"	"A_T152C_T16362C"	"1"	"0.8583"	"1-16569"
"111-1919-9653"	"M7b1a1f"	"1"	"0.9256"	"1-16569"
"111-1919-9660"	"D4c1b1"	"1"	"1.0000"	"1-16569"
"111-1919-9677"	"D4a1"	"1"	"0.9749"	"1-16569"
"111-1919-9691"	"D4f1"	"1"	"0.9714"	"1-16569"
"111-1919-9707"	"D4"	"1"	"0.9320"	"1-16569"
"111-1919-9714"	"D5b5"	"1"	"0.9467"	"1-16569"
"111-1919-9721"	"D4k"	"1"	"0.9341"	"1-16569"
"111-1919-9738"	"B4b1a2"	"1"	"0.9748"	"1-16569"
"111-1919-9745"	"Y1a"	"1"	"0.9409"	"1-16569"
"111-1919-9752"	"B4c1b2c2"	"1"	"0.9197"	"1-16569"
"111-1919-9769"	"D4b1b2"	"1"	"0.9762"	"1-16569"
"111-1919-9776"	"M7b1a1a"	"1"	"0.9391"	"1-16569"
"111-1919-9783"	"D4j13"	"1"	"0.9341"	"1-16569"
"111-1919-9790"	"U1a2"	"1"	"0.9273"	"1-16569"
"111-1919-9813"	"F1e4"	"1"	"0.9263"	"1-16569"
"111-1919-9820"	"B4h1"	"1"	"0.8222"	"1-16569"
"111-1919-9837"	"B4a1_T16311C"	"1"	"0.8167"	"1-16569"
"111-1919-9844"	"A14"	"1"	"0.9103"	"1-16569"
"111-1919-9851"	"C7a1c"	"1"	"0.9537"	"1-16569"
"111-1919-9875"	"A15a"	"1"	"0.9487"	"1-16569"
"111-1919-9882"	"R11b"	"1"	"0.8105"	"1-16569"
"111-1919-9899"	"C4a2"	"1"	"0.8735"	"1-16569"
"111-1919-9905"	"Z3"	"1"	"0.9237"	"1-16569"
"111-1919-9912"	"B4a"	"1"	"0.8887"	"1-16569"
"111-1919-9929"	"D4f2"	"1"	"0.9159"	"1-16569"
"111-1919-9936"	"M8a2a1"	"1"	"0.9387"	"1-16569"
"111-1919-9943"	"D5b1c1a"	"1"	"0.9473"	"1-16569"
"111-1919-9981"	"D4"	"1"	"0.8953"	"1-16569"
"111-1920-0014"	"N9a9"	"1"	"0.9327"	"1-16569"
"111-1920-0038"	"G1a2"	"1"	"0.9637"	"1-16569"
"111-1920-0045"	"A19"	"1"	"0.9485"	"1-16569"
"111-1920-0052"	"M7c1b2a"	"1"	"0.9270"	"1-16569"
"111-1920-0069"	"M11a2"	"1"	"0.9701"	"1-16569"
"111-1920-0076"	"C4a2a1"	"1"	"0.9252"	"1-16569"
"111-1920-0083"	"M11b2"	"1"	"0.9534"	"1-16569"
"111-1920-0090"	"M8a2a1"	"1"	"0.9287"	"1-16569"
"111-1920-0106"	"M7c1c2"	"1"	"1.0000"	"1-16569"
"111-1920-0137"	"B5a2a2"	"1"	"0.8961"	"1-16569"
"111-1920-0144"	"D4a1e"	"1"	"0.9417"	"1-16569"
"111-1920-0151"	"F2a"	"1"	"0.9222"	"1-16569"
"111-1920-0168"	"D4_T195C!"	"1"	"0.9963"	"1-16569"
"111-1920-0199"	"B5b1c"	"1"	"0.9905"	"1-16569"
"111-1920-0205"	"G2b1a2"	"1"	"0.9690"	"1-16569"
"111-1920-0212"	"F2d"	"1"	"0.9094"	"1-16569"
"111-1920-0229"	"C4d"	"1"	"0.9236"	"1-16569"
"111-1920-0236"	"B4c1b2a"	"1"	"0.9031"	"1-16569"
"111-1920-0250"	"D4e2"	"1"	"0.9682"	"1-16569"
"111-1920-0267"	"M9a4a1"	"1"	"0.9422"	"1-16569"
"111-1920-0274"	"D5b1b"	"1"	"0.9241"	"1-16569"
"111-1920-0281"	"G2a1"	"1"	"0.9515"	"1-16569"
"111-1920-0304"	"M7b1a1"	"1"	"0.9357"	"1-16569"
"111-1920-0311"	"F1a1"	"1"	"0.9452"	"1-16569"
"111-1920-0328"	"D5b1"	"1"	"0.9745"	"1-16569"
"111-1920-0335"	"D5a2a1b"	"1"	"0.8832"	"1-16569"
"111-1920-0342"	"M10a1a"	"1"	"0.9323"	"1-16569"
"111-1920-0359"	"A5"	"1"	"0.8930"	"1-16569"
"111-1920-0366"	"B5b2b"	"1"	"0.9179"	"1-16569"
"111-1920-0373"	"C7a"	"1"	"0.9596"	"1-16569"
"111-1920-0380"	"D4b2b"	"1"	"0.9245"	"1-16569"
"111-1920-0410"	"B4h"	"1"	"0.7426"	"1-16569"
"111-1920-0434"	"M8a2a1"	"1"	"0.9693"	"1-16569"
"111-1920-0458"	"F1a1a"	"1"	"0.8582"	"1-16569"
"111-1920-0489"	"F1a1a"	"1"	"0.8695"	"1-16569"
"111-1920-0496"	"F3a_G207A"	"1"	"0.9054"	"1-16569"
"111-1920-0519"	"G2a2"	"1"	"1.0000"	"1-16569"
"111-1920-0526"	"B4h"	"1"	"0.7396"	"1-16569"
"111-1920-0533"	"F1a1a"	"1"	"0.8725"	"1-16569"
"111-1920-0540"	"B4a4"	"1"	"0.9124"	"1-16569"
"111-1920-0557"	"M7c1c2"	"1"	"0.9908"	"1-16569"
"111-1920-0564"	"B4b1a3"	"1"	"0.9794"	"1-16569"
"111-1920-0571"	"D5b1c1a"	"1"	"0.9141"	"1-16569"
"111-1920-0588"	"U2e1e"	"1"	"0.9800"	"1-16569"
"111-1920-0618"	"D4e1a6"	"1"	"0.9288"	"1-16569"
"111-1920-0625"	"D5b1c1a"	"1"	"0.9590"	"1-16569"
"111-1920-0632"	"D4c1a1"	"1"	"0.9490"	"1-16569"
"111-1920-0649"	"A"	"1"	"0.8794"	"1-16569"
"111-1920-0656"	"A"	"1"	"0.8654"	"1-16569"
"111-1920-0670"	"G1a1a"	"1"	"0.9430"	"1-16569"
"111-1920-0687"	"N9a4b1"	"1"	"1.0000"	"1-16569"
"111-1920-0694"	"N9a"	"1"	"0.9364"	"1-16569"
"111-1920-0700"	"G2a1"	"1"	"0.8367"	"1-16569"
"111-1920-0717"	"F2a"	"1"	"0.8802"	"1-16569"
"111-1920-0748"	"D4a1e"	"1"	"1.0000"	"1-16569"
"111-1920-0762"	"D5b1b2"	"1"	"0.9636"	"1-16569"
"111-1920-0779"	"M8a2b"	"1"	"0.9349"	"1-16569"
"111-1920-0786"	"B4a1c1a1"	"1"	"0.8925"	"1-16569"
"111-1920-0793"	"HV_A73G!"	"1"	"0.9640"	"1-16569"
"111-1920-0823"	"N9a4"	"1"	"0.8699"	"1-16569"
"111-1920-0830"	"M33c1"	"1"	"0.9268"	"1-16569"
"111-1920-0847"	"F1g1"	"1"	"0.9517"	"1-16569"
"111-1920-0854"	"C5c"	"1"	"0.9077"	"1-16569"
"111-1920-0878"	"R11a"	"1"	"0.8339"	"1-16569"
"111-1920-0885"	"M7b1a1a3"	"1"	"0.9623"	"1-16569"
"111-1920-0892"	"D4b2b"	"1"	"0.9610"	"1-16569"
"111-1920-0908"	"D5b1a1"	"1"	"0.9379"	"1-16569"
"111-1920-0915"	"D4b2b"	"1"	"0.9265"	"1-16569"
"111-1920-0922"	"C7"	"1"	"0.9219"	"1-16569"
"111-1920-0939"	"F1a1"	"1"	"0.8943"	"1-16569"
"111-1920-0953"	"D4j3a"	"1"	"1.0000"	"1-16569"
"111-1920-0960"	"B5b2_C204T"	"1"	"0.9449"	"1-16569"
"111-1920-0977"	"M10a1a1b"	"1"	"0.9036"	"1-16569"
