ID,Haplogroup,Population
S4447,C2a1a2a2,Han_NWCM
S4448,C2a1a2a2,Han_NWCM
S4538,C2a1a2a2,Han_NWCM
S4807,C2a1a2a2,Han_NWCM
S4884,C2a1a2a2,Han_NWCM
S8280,C2a1a2a2a1,Han_NWCM
S7787,C2a1a2a2a2,Han_NWCM
S7788,C2a1a2a2a2,Han_NWCM
S5994,C2a1a2a2b,Han_NWCM
S5995,C2a1a2a2b,Han_NWCM
S6049,C2a1a2a2b,Han_NWCM
S6131,C2a1a2a2b,Han_NWCM
S6132,C2a1a2a2b,Han_NWCM
S6184,C2a1a2a2b,Han_NWCM
S6193,C2a1a2a2b,Han_NWCM
S6194,C2a1a2a2b,Han_NWCM
S6210,C2a1a2a2b,Han_NWCM
S6211,C2a1a2a2b,Han_NWCM
S6212,C2a1a2a2b,Han_NWCM
S6291,C2a1a2a2b,Han_NWCM
S6347,C2a1a2a2b,Han_NWCM
S6348,C2a1a2a2b,Han_NWCM
S6384,C2a1a2a2b,Han_NWCM
S6436,C2a1a2a2b,Han_NWCM
S6437,C2a1a2a2b,Han_NWCM
S6513,C2a1a2a2b,Han_NWCM
S6526,C2a1a2a2b,Han_NWCM
S6527,C2a1a2a2b,Han_NWCM
S6528,C2a1a2a2b,Han_NWCM
S6536,C2a1a2a2b,Han_NWCM
S6537,C2a1a2a2b,Han_NWCM
S6538,C2a1a2a2b,Han_NWCM
S6548,C2a1a2a2b,Han_NWCM
S6557,C2a1a2a2b,Han_NWCM
S6583,C2a1a2a2b,Han_NWCM
S6584,C2a1a2a2b,Han_NWCM
S6610,C2a1a2a2b,Han_NWCM
S6611,C2a1a2a2b,Han_NWCM
S6612,C2a1a2a2b,Han_NWCM
S2038,C2a1a3,Han_NWCM
S2174,C2a1a3,Han_NWCM
S2175,C2a1a3,Han_NWCM
S2244,C2a1a3,Han_NWCM
S4613,C2a1a3a1,Han_NWCM
S4631,C2a1a3a1,Han_NWCM
S4735,C2a1a3a1,Han_NWCM
S4793,C2a1a3a1,Han_NWCM
S2058,C2a1a4,Han_NWCM
S2059,C2a1a4,Han_NWCM
S1417,C2a1b,Han_NWCM
S762,C2b1,Han_NWCM
S778,C2b1,Han_NWCM
S791,C2b1,Han_NWCM
S795,C2b1,Han_NWCM
S2001,C2b1a1,Han_NWCM
S2004,C2b1a1,Han_NWCM
S2112,C2b1a1,Han_NWCM
S2113,C2b1a1,Han_NWCM
S2176,C2b1a1,Han_NWCM
S2280,C2b1a1,Han_NWCM
S3342,C2b1a1a,Han_NWCM
S4449,C2b1a1a1,Han_NWCM
S4543,C2b1a1a1,Han_NWCM
S4544,C2b1a1a1,Han_NWCM
S4558,C2b1a1a1,Han_NWCM
S4589,C2b1a1a1,Han_NWCM
S4689,C2b1a1a1,Han_NWCM
S4690,C2b1a1a1,Han_NWCM
S4691,C2b1a1a1,Han_NWCM
S4736,C2b1a1a1,Han_NWCM
S4787,C2b1a1a1,Han_NWCM
S4820,C2b1a1a1,Han_NWCM
S4821,C2b1a1a1,Han_NWCM
S4822,C2b1a1a1,Han_NWCM
S4840,C2b1a1a1,Han_NWCM
S4841,C2b1a1a1,Han_NWCM
S4842,C2b1a1a1,Han_NWCM
S6020,C2b1a1a1a,Han_NWCM
S6024,C2b1a1a1a,Han_NWCM
S6033,C2b1a1a1a,Han_NWCM
S6065,C2b1a1a1a,Han_NWCM
S6066,C2b1a1a1a,Han_NWCM
S6067,C2b1a1a1a,Han_NWCM
S6076,C2b1a1a1a,Han_NWCM
S6077,C2b1a1a1a,Han_NWCM
S6195,C2b1a1a1a,Han_NWCM
S6246,C2b1a1a1a,Han_NWCM
S6296,C2b1a1a1a,Han_NWCM
S6385,C2b1a1a1a,Han_NWCM
S6460,C2b1a1a1a,Han_NWCM
S6490,C2b1a1a1a,Han_NWCM
S6491,C2b1a1a1a,Han_NWCM
S6559,C2b1a1a1a,Han_NWCM
S6560,C2b1a1a1a,Han_NWCM
S7694,C2b1a1a1a1,Han_NWCM
S7695,C2b1a1a1a1,Han_NWCM
S7729,C2b1a1a1a1,Han_NWCM
S7735,C2b1a1a1a1,Han_NWCM
S7768,C2b1a1a1a1,Han_NWCM
S7769,C2b1a1a1a1,Han_NWCM
S7778,C2b1a1a1a1,Han_NWCM
S7789,C2b1a1a1a1,Han_NWCM
S7790,C2b1a1a1a1,Han_NWCM
S7810,C2b1a1a1a1,Han_NWCM
S7811,C2b1a1a1a1,Han_NWCM
S7835,C2b1a1a1a1,Han_NWCM
S7857,C2b1a1a1a1,Han_NWCM
S7858,C2b1a1a1a1,Han_NWCM
S7872,C2b1a1a1a1,Han_NWCM
S7893,C2b1a1a1a1,Han_NWCM
S7899,C2b1a1a1a1,Han_NWCM
S7923,C2b1a1a1a1,Han_NWCM
S7924,C2b1a1a1a1,Han_NWCM
S7925,C2b1a1a1a1,Han_NWCM
S7926,C2b1a1a1a1,Han_NWCM
S8009,C2b1a1a1a1,Han_NWCM
S8010,C2b1a1a1a1,Han_NWCM
S8041,C2b1a1a1a1,Han_NWCM
S8096,C2b1a1a1a1,Han_NWCM
S8097,C2b1a1a1a1,Han_NWCM
S8098,C2b1a1a1a1,Han_NWCM
S8099,C2b1a1a1a1,Han_NWCM
S8173,C2b1a1a1a1,Han_NWCM
S8174,C2b1a1a1a1,Han_NWCM
S8175,C2b1a1a1a1,Han_NWCM
S8196,C2b1a1a1a1,Han_NWCM
S8197,C2b1a1a1a1,Han_NWCM
S8216,C2b1a1a1a1,Han_NWCM
S8255,C2b1a1a1a1,Han_NWCM
S8260,C2b1a1a1a1,Han_NWCM
S8261,C2b1a1a1a1,Han_NWCM
S8262,C2b1a1a1a1,Han_NWCM
S8263,C2b1a1a1a1,Han_NWCM
S8281,C2b1a1a1a1,Han_NWCM
S8282,C2b1a1a1a1,Han_NWCM
S8283,C2b1a1a1a1,Han_NWCM
S8284,C2b1a1a1a1,Han_NWCM
S9221,C2b1a1a1a1d,Han_NWCM
S9235,C2b1a1a1a1d,Han_NWCM
S9246,C2b1a1a1a1d,Han_NWCM
S9262,C2b1a1a1a1d,Han_NWCM
S9278,C2b1a1a1a1d,Han_NWCM
S9297,C2b1a1a1a1d,Han_NWCM
S9300,C2b1a1a1a1d,Han_NWCM
S9301,C2b1a1a1a1d,Han_NWCM
S9316,C2b1a1a1a1d,Han_NWCM
S9317,C2b1a1a1a1d,Han_NWCM
S9318,C2b1a1a1a1d,Han_NWCM
S9358,C2b1a1a1a1d,Han_NWCM
S9359,C2b1a1a1a1d,Han_NWCM
S9391,C2b1a1a1a1d,Han_NWCM
S9392,C2b1a1a1a1d,Han_NWCM
S9422,C2b1a1a1a1d,Han_NWCM
S9423,C2b1a1a1a1d,Han_NWCM
S9424,C2b1a1a1a1d,Han_NWCM
S9480,C2b1a1a1a1d,Han_NWCM
S5996,C2b1a1a1b,Han_NWCM
S6043,C2b1a1a1b,Han_NWCM
S6054,C2b1a1a1b,Han_NWCM
S6068,C2b1a1a1b,Han_NWCM
S6078,C2b1a1a1b,Han_NWCM
S6079,C2b1a1a1b,Han_NWCM
S6094,C2b1a1a1b,Han_NWCM
S6095,C2b1a1a1b,Han_NWCM
S6110,C2b1a1a1b,Han_NWCM
S6146,C2b1a1a1b,Han_NWCM
S6168,C2b1a1a1b,Han_NWCM
S6183,C2b1a1a1b,Han_NWCM
S6185,C2b1a1a1b,Han_NWCM
S6188,C2b1a1a1b,Han_NWCM
S6189,C2b1a1a1b,Han_NWCM
S6247,C2b1a1a1b,Han_NWCM
S6275,C2b1a1a1b,Han_NWCM
S6276,C2b1a1a1b,Han_NWCM
S6297,C2b1a1a1b,Han_NWCM
S6298,C2b1a1a1b,Han_NWCM
S6351,C2b1a1a1b,Han_NWCM
S6386,C2b1a1a1b,Han_NWCM
S6387,C2b1a1a1b,Han_NWCM
S6388,C2b1a1a1b,Han_NWCM
S6389,C2b1a1a1b,Han_NWCM
S6390,C2b1a1a1b,Han_NWCM
S6492,C2b1a1a1b,Han_NWCM
S6549,C2b1a1a1b,Han_NWCM
S6550,C2b1a1a1b,Han_NWCM
S6587,C2b1a1a1b,Han_NWCM
S6588,C2b1a1a1b,Han_NWCM
S6616,C2b1a1a1b,Han_NWCM
S6617,C2b1a1a1b,Han_NWCM
S6618,C2b1a1a1b,Han_NWCM
S4483,C2b1a1a2,Han_NWCM
S4674,C2b1a1a2,Han_NWCM
S4794,C2b1a1a2,Han_NWCM
S4808,C2b1a1a2,Han_NWCM
S3485,C2b1a1b,Han_NWCM
S3510,C2b1a1b,Han_NWCM
S4421,C2b1a1b1,Han_NWCM
S4427,C2b1a1b1,Han_NWCM
S4458,C2b1a1b1,Han_NWCM
S4459,C2b1a1b1,Han_NWCM
S4460,C2b1a1b1,Han_NWCM
S4484,C2b1a1b1,Han_NWCM
S4523,C2b1a1b1,Han_NWCM
S4546,C2b1a1b1,Han_NWCM
S4579,C2b1a1b1,Han_NWCM
S4580,C2b1a1b1,Han_NWCM
S4590,C2b1a1b1,Han_NWCM
S4614,C2b1a1b1,Han_NWCM
S4632,C2b1a1b1,Han_NWCM
S4633,C2b1a1b1,Han_NWCM
S4675,C2b1a1b1,Han_NWCM
S4676,C2b1a1b1,Han_NWCM
S4737,C2b1a1b1,Han_NWCM
S4809,C2b1a1b1,Han_NWCM
S4843,C2b1a1b1,Han_NWCM
S4844,C2b1a1b1,Han_NWCM
S4885,C2b1a1b1,Han_NWCM
S4886,C2b1a1b1,Han_NWCM
S4887,C2b1a1b1,Han_NWCM
S4892,C2b1a1b1,Han_NWCM
S4926,C2b1a1b1,Han_NWCM
S3159,C2b1a2a,Han_NWCM
S3184,C2b1a2a,Han_NWCM
S3185,C2b1a2a,Han_NWCM
S3232,C2b1a2a,Han_NWCM
S3288,C2b1a2a,Han_NWCM
S3289,C2b1a2a,Han_NWCM
S3290,C2b1a2a,Han_NWCM
S3343,C2b1a2a,Han_NWCM
S3344,C2b1a2a,Han_NWCM
S3345,C2b1a2a,Han_NWCM
S3346,C2b1a2a,Han_NWCM
S3347,C2b1a2a,Han_NWCM
S3348,C2b1a2a,Han_NWCM
S4634,C2b1a2a1,Han_NWCM
S6080,C2b1a2a1a,Han_NWCM
S6173,C2b1a2a1a,Han_NWCM
S6190,C2b1a2a1a,Han_NWCM
S6299,C2b1a2a1a,Han_NWCM
S6300,C2b1a2a1a,Han_NWCM
S6301,C2b1a2a1a,Han_NWCM
S6302,C2b1a2a1a,Han_NWCM
S6332,C2b1a2a1a,Han_NWCM
S6352,C2b1a2a1a,Han_NWCM
S6391,C2b1a2a1a,Han_NWCM
S6392,C2b1a2a1a,Han_NWCM
S6393,C2b1a2a1a,Han_NWCM
S6451,C2b1a2a1a,Han_NWCM
S6493,C2b1a2a1a,Han_NWCM
S6529,C2b1a2a1a,Han_NWCM
S6589,C2b1a2a1a,Han_NWCM
S6619,C2b1a2a1a,Han_NWCM
S7751,C2b1a2a1a2,Han_NWCM
S7752,C2b1a2a1a2,Han_NWCM
S7791,C2b1a2a1a2,Han_NWCM
S7812,C2b1a2a1a2,Han_NWCM
S7830,C2b1a2a1a2,Han_NWCM
S7836,C2b1a2a1a2,Han_NWCM
S7859,C2b1a2a1a2,Han_NWCM
S7873,C2b1a2a1a2,Han_NWCM
S7880,C2b1a2a1a2,Han_NWCM
S7900,C2b1a2a1a2,Han_NWCM
S7907,C2b1a2a1a2,Han_NWCM
S7908,C2b1a2a1a2,Han_NWCM
S7915,C2b1a2a1a2,Han_NWCM
S7927,C2b1a2a1a2,Han_NWCM
S7928,C2b1a2a1a2,Han_NWCM
S8054,C2b1a2a1a2,Han_NWCM
S8055,C2b1a2a1a2,Han_NWCM
S8198,C2b1a2a1a2,Han_NWCM
S8233,C2b1a2a1a2,Han_NWCM
S8264,C2b1a2a1a2,Han_NWCM
S8285,C2b1a2a1a2,Han_NWCM
S8286,C2b1a2a1a2,Han_NWCM
S9319,C2b1a2a1a2b,Han_NWCM
S9339,C2b1a2a1a2b,Han_NWCM
S9340,C2b1a2a1a2b,Han_NWCM
S4405,C2b1a2a2,Han_NWCM
S4406,C2b1a2a2,Han_NWCM
S4407,C2b1a2a2,Han_NWCM
S4417,C2b1a2a2,Han_NWCM
S4450,C2b1a2a2,Han_NWCM
S4461,C2b1a2a2,Han_NWCM
S4485,C2b1a2a2,Han_NWCM
S4503,C2b1a2a2,Han_NWCM
S4509,C2b1a2a2,Han_NWCM
S4510,C2b1a2a2,Han_NWCM
S4547,C2b1a2a2,Han_NWCM
S4548,C2b1a2a2,Han_NWCM
S4559,C2b1a2a2,Han_NWCM
S4581,C2b1a2a2,Han_NWCM
S4591,C2b1a2a2,Han_NWCM
S4592,C2b1a2a2,Han_NWCM
S4593,C2b1a2a2,Han_NWCM
S4594,C2b1a2a2,Han_NWCM
S4595,C2b1a2a2,Han_NWCM
S4635,C2b1a2a2,Han_NWCM
S4677,C2b1a2a2,Han_NWCM
S4692,C2b1a2a2,Han_NWCM
S4693,C2b1a2a2,Han_NWCM
S4694,C2b1a2a2,Han_NWCM
S4738,C2b1a2a2,Han_NWCM
S4739,C2b1a2a2,Han_NWCM
S4740,C2b1a2a2,Han_NWCM
S4741,C2b1a2a2,Han_NWCM
S4742,C2b1a2a2,Han_NWCM
S4743,C2b1a2a2,Han_NWCM
S4744,C2b1a2a2,Han_NWCM
S4788,C2b1a2a2,Han_NWCM
S4810,C2b1a2a2,Han_NWCM
S4823,C2b1a2a2,Han_NWCM
S4845,C2b1a2a2,Han_NWCM
S4862,C2b1a2a2,Han_NWCM
S4863,C2b1a2a2,Han_NWCM
S4893,C2b1a2a2,Han_NWCM
S4894,C2b1a2a2,Han_NWCM
S4895,C2b1a2a2,Han_NWCM
S4896,C2b1a2a2,Han_NWCM
S4927,C2b1a2a2,Han_NWCM
S4928,C2b1a2a2,Han_NWCM
S4929,C2b1a2a2,Han_NWCM
S6196,C2b1a2a2b,Han_NWCM
S6213,C2b1a2a2b,Han_NWCM
S6353,C2b1a2a2b,Han_NWCM
S6452,C2b1a2a2b,Han_NWCM
S6494,C2b1a2a2b,Han_NWCM
S7753,C2b1a2a2b1,Han_NWCM
S7765,C2b1a2a2b1,Han_NWCM
S7888,C2b1a2a2b1,Han_NWCM
S7929,C2b1a2a2b1,Han_NWCM
S7957,C2b1a2a2b1,Han_NWCM
S7958,C2b1a2a2b1,Han_NWCM
S7981,C2b1a2a2b1,Han_NWCM
S8042,C2b1a2a2b1,Han_NWCM
S8056,C2b1a2a2b1,Han_NWCM
S8100,C2b1a2a2b1,Han_NWCM
S8199,C2b1a2a2b1,Han_NWCM
S9181,C2b1a2a2b1a,Han_NWCM
S9182,C2b1a2a2b1a,Han_NWCM
S9183,C2b1a2a2b1a,Han_NWCM
S9184,C2b1a2a2b1a,Han_NWCM
S9198,C2b1a2a2b1a,Han_NWCM
S9199,C2b1a2a2b1a,Han_NWCM
S9203,C2b1a2a2b1a,Han_NWCM
S9222,C2b1a2a2b1a,Han_NWCM
S9242,C2b1a2a2b1a,Han_NWCM
S9243,C2b1a2a2b1a,Han_NWCM
S9263,C2b1a2a2b1a,Han_NWCM
S9360,C2b1a2a2b1a,Han_NWCM
S9380,C2b1a2a2b1a,Han_NWCM
S9393,C2b1a2a2b1a,Han_NWCM
S9425,C2b1a2a2b1a,Han_NWCM
S9426,C2b1a2a2b1a,Han_NWCM
S9500,C2b1a2a2b1a,Han_NWCM
S9530,C2b1a2a2b1a,Han_NWCM
S9567,C2b1a2a2b1a,Han_NWCM
S10211,C2b1a2a2b1a2,Han_NWCM
S10244,C2b1a2a2b1a2,Han_NWCM
S10268,C2b1a2a2b1a2,Han_NWCM
S10269,C2b1a2a2b1a2,Han_NWCM
S10270,C2b1a2a2b1a2,Han_NWCM
S10271,C2b1a2a2b1a2,Han_NWCM
S10272,C2b1a2a2b1a2,Han_NWCM
S10290,C2b1a2a2b1a2,Han_NWCM
S10317,C2b1a2a2b1a2,Han_NWCM
S10324,C2b1a2a2b1a2,Han_NWCM
S10345,C2b1a2a2b1a2,Han_NWCM
S10364,C2b1a2a2b1a2,Han_NWCM
S10384,C2b1a2a2b1a2,Han_NWCM
S10385,C2b1a2a2b1a2,Han_NWCM
S10386,C2b1a2a2b1a2,Han_NWCM
S10437,C2b1a2a2b1a2,Han_NWCM
S10438,C2b1a2a2b1a2,Han_NWCM
S10439,C2b1a2a2b1a2,Han_NWCM
S10464,C2b1a2a2b1a2,Han_NWCM
S10465,C2b1a2a2b1a2,Han_NWCM
S10466,C2b1a2a2b1a2,Han_NWCM
S10467,C2b1a2a2b1a2,Han_NWCM
S10468,C2b1a2a2b1a2,Han_NWCM
S10469,C2b1a2a2b1a2,Han_NWCM
S10507,C2b1a2a2b1a2,Han_NWCM
S10512,C2b1a2a2b1a2,Han_NWCM
S10520,C2b1a2a2b1a2,Han_NWCM
S10536,C2b1a2a2b1a2,Han_NWCM
S10554,C2b1a2a2b1a2,Han_NWCM
S10555,C2b1a2a2b1a2,Han_NWCM
S10556,C2b1a2a2b1a2,Han_NWCM
S10571,C2b1a2a2b1a2,Han_NWCM
S10572,C2b1a2a2b1a2,Han_NWCM
S10575,C2b1a2a2b1a2,Han_NWCM
S10588,C2b1a2a2b1a2,Han_NWCM
S10589,C2b1a2a2b1a2,Han_NWCM
S10590,C2b1a2a2b1a2,Han_NWCM
S10591,C2b1a2a2b1a2,Han_NWCM
S10592,C2b1a2a2b1a2,Han_NWCM
S10593,C2b1a2a2b1a2,Han_NWCM
S10594,C2b1a2a2b1a2,Han_NWCM
S10595,C2b1a2a2b1a2,Han_NWCM
S10619,C2b1a2a2b1a2,Han_NWCM
S10620,C2b1a2a2b1a2,Han_NWCM
S10621,C2b1a2a2b1a2,Han_NWCM
S9302,C2b1a2a2b1c,Han_NWCM
S3186,C2b1a2b,Han_NWCM
S3187,C2b1a2b,Han_NWCM
S3257,C2b1a2b,Han_NWCM
S3259,C2b1a2b,Han_NWCM
S3274,C2b1a2b,Han_NWCM
S3299,C2b1a2b,Han_NWCM
S3300,C2b1a2b,Han_NWCM
S3316,C2b1a2b,Han_NWCM
S3331,C2b1a2b,Han_NWCM
S3349,C2b1a2b,Han_NWCM
S3350,C2b1a2b,Han_NWCM
S3351,C2b1a2b,Han_NWCM
S3364,C2b1a2b,Han_NWCM
S3371,C2b1a2b,Han_NWCM
S3406,C2b1a2b,Han_NWCM
S3407,C2b1a2b,Han_NWCM
S3459,C2b1a2b,Han_NWCM
S3460,C2b1a2b,Han_NWCM
S3469,C2b1a2b,Han_NWCM
S3486,C2b1a2b,Han_NWCM
S3502,C2b1a2b,Han_NWCM
S3508,C2b1a2b,Han_NWCM
S3509,C2b1a2b,Han_NWCM
S3532,C2b1a2b,Han_NWCM
S3536,C2b1a2b,Han_NWCM
S3537,C2b1a2b,Han_NWCM
S3542,C2b1a2b,Han_NWCM
S3555,C2b1a2b,Han_NWCM
S3556,C2b1a2b,Han_NWCM
S4383,C2b1a2b2,Han_NWCM
S4434,C2b1a2b2,Han_NWCM
S4451,C2b1a2b2,Han_NWCM
S4462,C2b1a2b2,Han_NWCM
S4486,C2b1a2b2,Han_NWCM
S4487,C2b1a2b2,Han_NWCM
S4498,C2b1a2b2,Han_NWCM
S4504,C2b1a2b2,Han_NWCM
S4511,C2b1a2b2,Han_NWCM
S4524,C2b1a2b2,Han_NWCM
S4525,C2b1a2b2,Han_NWCM
S4526,C2b1a2b2,Han_NWCM
S4549,C2b1a2b2,Han_NWCM
S4560,C2b1a2b2,Han_NWCM
S4615,C2b1a2b2,Han_NWCM
S4616,C2b1a2b2,Han_NWCM
S4636,C2b1a2b2,Han_NWCM
S4678,C2b1a2b2,Han_NWCM
S4695,C2b1a2b2,Han_NWCM
S4696,C2b1a2b2,Han_NWCM
S4697,C2b1a2b2,Han_NWCM
S4745,C2b1a2b2,Han_NWCM
S4746,C2b1a2b2,Han_NWCM
S4747,C2b1a2b2,Han_NWCM
S4748,C2b1a2b2,Han_NWCM
S4795,C2b1a2b2,Han_NWCM
S4811,C2b1a2b2,Han_NWCM
S4812,C2b1a2b2,Han_NWCM
S4813,C2b1a2b2,Han_NWCM
S4824,C2b1a2b2,Han_NWCM
S4825,C2b1a2b2,Han_NWCM
S4826,C2b1a2b2,Han_NWCM
S4846,C2b1a2b2,Han_NWCM
S4847,C2b1a2b2,Han_NWCM
S4864,C2b1a2b2,Han_NWCM
S4865,C2b1a2b2,Han_NWCM
S4866,C2b1a2b2,Han_NWCM
S4897,C2b1a2b2,Han_NWCM
S4898,C2b1a2b2,Han_NWCM
S4930,C2b1a2b2,Han_NWCM
S6394,C2b1a2b2a,Han_NWCM
S6461,C2b1a2b2a,Han_NWCM
S6495,C2b1a2b2a,Han_NWCM
S1331,C2b1b,Han_NWCM
S1353,C2b1b,Han_NWCM
S1415,C2b1b,Han_NWCM
S2002,C2b1b1,Han_NWCM
S2016,C2b1b1,Han_NWCM
S2061,C2b1b1,Han_NWCM
S2062,C2b1b1,Han_NWCM
S2066,C2b1b1,Han_NWCM
S2067,C2b1b1,Han_NWCM
S2072,C2b1b1,Han_NWCM
S2073,C2b1b1,Han_NWCM
S2074,C2b1b1,Han_NWCM
S2084,C2b1b1,Han_NWCM
S2114,C2b1b1,Han_NWCM
S2115,C2b1b1,Han_NWCM
S2116,C2b1b1,Han_NWCM
S2117,C2b1b1,Han_NWCM
S2118,C2b1b1,Han_NWCM
S2129,C2b1b1,Han_NWCM
S2137,C2b1b1,Han_NWCM
S2138,C2b1b1,Han_NWCM
S2145,C2b1b1,Han_NWCM
S2146,C2b1b1,Han_NWCM
S2164,C2b1b1,Han_NWCM
S2165,C2b1b1,Han_NWCM
S2166,C2b1b1,Han_NWCM
S2177,C2b1b1,Han_NWCM
S2178,C2b1b1,Han_NWCM
S2179,C2b1b1,Han_NWCM
S2180,C2b1b1,Han_NWCM
S2181,C2b1b1,Han_NWCM
S2209,C2b1b1,Han_NWCM
S2220,C2b1b1,Han_NWCM
S2221,C2b1b1,Han_NWCM
S2245,C2b1b1,Han_NWCM
S2246,C2b1b1,Han_NWCM
S2281,C2b1b1,Han_NWCM
S2320,C2b1b1,Han_NWCM
S2321,C2b1b1,Han_NWCM
S2331,C2b1b1,Han_NWCM
S2335,C2b1b1,Han_NWCM
S2336,C2b1b1,Han_NWCM
S2337,C2b1b1,Han_NWCM
S2338,C2b1b1,Han_NWCM
S2349,C2b1b1,Han_NWCM
S2350,C2b1b1,Han_NWCM
S3140,C2b1b1b,Han_NWCM
S3142,C2b1b1b,Han_NWCM
S3157,C2b1b1b,Han_NWCM
S3163,C2b1b1b,Han_NWCM
S3164,C2b1b1b,Han_NWCM
S3165,C2b1b1b,Han_NWCM
S3180,C2b1b1b,Han_NWCM
S3201,C2b1b1b,Han_NWCM
S3213,C2b1b1b,Han_NWCM
S3214,C2b1b1b,Han_NWCM
S3215,C2b1b1b,Han_NWCM
S3216,C2b1b1b,Han_NWCM
S3245,C2b1b1b,Han_NWCM
S3301,C2b1b1b,Han_NWCM
S3317,C2b1b1b,Han_NWCM
S3332,C2b1b1b,Han_NWCM
S3365,C2b1b1b,Han_NWCM
S3372,C2b1b1b,Han_NWCM
S3373,C2b1b1b,Han_NWCM
S3408,C2b1b1b,Han_NWCM
S3409,C2b1b1b,Han_NWCM
S3410,C2b1b1b,Han_NWCM
S3411,C2b1b1b,Han_NWCM
S3461,C2b1b1b,Han_NWCM
S3470,C2b1b1b,Han_NWCM
S3487,C2b1b1b,Han_NWCM
S3518,C2b1b1b,Han_NWCM
S3519,C2b1b1b,Han_NWCM
S3520,C2b1b1b,Han_NWCM
S3557,C2b1b1b,Han_NWCM
S4422,C2b1b1b2,Han_NWCM
S4423,C2b1b1b2,Han_NWCM
S4512,C2b1b1b2,Han_NWCM
S4513,C2b1b1b2,Han_NWCM
S4545,C2b1b1b2,Han_NWCM
S4596,C2b1b1b2,Han_NWCM
S4698,C2b1b1b2,Han_NWCM
S4699,C2b1b1b2,Han_NWCM
S4700,C2b1b1b2,Han_NWCM
S4749,C2b1b1b2,Han_NWCM
S4750,C2b1b1b2,Han_NWCM
S4848,C2b1b1b2,Han_NWCM
S4899,C2b1b1b2,Han_NWCM
S7860,C2b1b1b2a1,Han_NWCM
S8057,C2b1b1b2a1,Han_NWCM
S7742,C2b1b1b2a2,Han_NWCM
S7743,C2b1b1b2a2,Han_NWCM
S7754,C2b1b1b2a2,Han_NWCM
S7755,C2b1b1b2a2,Han_NWCM
S7779,C2b1b1b2a2,Han_NWCM
S7874,C2b1b1b2a2,Han_NWCM
S7901,C2b1b1b2a2,Han_NWCM
S7930,C2b1b1b2a2,Han_NWCM
S7959,C2b1b1b2a2,Han_NWCM
S7960,C2b1b1b2a2,Han_NWCM
S8058,C2b1b1b2a2,Han_NWCM
S8222,C2b1b1b2a2,Han_NWCM
S8226,C2b1b1b2a2,Han_NWCM
S8228,C2b1b1b2a2,Han_NWCM
S8234,C2b1b1b2a2,Han_NWCM
S8265,C2b1b1b2a2,Han_NWCM
S4814,C2b1b1b4,Han_NWCM
S3418,C2b1b1c,Han_NWCM
S4463,C2b1b1d1,Han_NWCM
S4488,C2b1b1d1,Han_NWCM
S4514,C2b1b1d1,Han_NWCM
S4527,C2b1b1d1,Han_NWCM
S4637,C2b1b1d1,Han_NWCM
S4751,C2b1b1d1,Han_NWCM
S4752,C2b1b1d1,Han_NWCM
S4753,C2b1b1d1,Han_NWCM
S7861,C2b1b1d1a3,Han_NWCM
S3333,C2b1b1e,Han_NWCM
S3417,C2b1b1e,Han_NWCM
S3462,C2b1b1e,Han_NWCM
S3489,C2b1b1e,Han_NWCM
S3294,C2b1b1g,Han_NWCM
S3302,C2b1b1g,Han_NWCM
S3318,C2b1b1g,Han_NWCM
S3374,C2b1b1g,Han_NWCM
S3412,C2b1b1g,Han_NWCM
S3413,C2b1b1g,Han_NWCM
S3414,C2b1b1g,Han_NWCM
S3454,C2b1b1g,Han_NWCM
S3471,C2b1b1g,Han_NWCM
S3488,C2b1b1g,Han_NWCM
S3521,C2b1b1g,Han_NWCM
S3526,C2b1b1g,Han_NWCM
S3543,C2b1b1g,Han_NWCM
S3558,C2b1b1g,Han_NWCM
S4384,C2b1b1g2,Han_NWCM
S4385,C2b1b1g2,Han_NWCM
S3260,C2b1b1h,Han_NWCM
S3279,C2b1b1h,Han_NWCM
S3415,C2b1b1h,Han_NWCM
S3141,C2b1b1i,Han_NWCM
S3143,C2b1b1i,Han_NWCM
S3217,C2b1b1i,Han_NWCM
S3246,C2b1b1i,Han_NWCM
S3261,C2b1b1i,Han_NWCM
S3295,C2b1b1i,Han_NWCM
S3296,C2b1b1i,Han_NWCM
S3319,C2b1b1i,Han_NWCM
S3366,C2b1b1i,Han_NWCM
S3367,C2b1b1i,Han_NWCM
S3375,C2b1b1i,Han_NWCM
S3376,C2b1b1i,Han_NWCM
S3377,C2b1b1i,Han_NWCM
S3416,C2b1b1i,Han_NWCM
S2026,C2b1b2,Han_NWCM
S2060,C2b1b2,Han_NWCM
S2065,C2b1b2,Han_NWCM
S2083,C2b1b2,Han_NWCM
S2135,C2b1b2,Han_NWCM
S2136,C2b1b2,Han_NWCM
S2208,C2b1b2,Han_NWCM
S2219,C2b1b2,Han_NWCM
S2288,C2b1b2,Han_NWCM
S2305,C2b1b2,Han_NWCM
S2306,C2b1b2,Han_NWCM
S2307,C2b1b2,Han_NWCM
S2328,C2b1b2,Han_NWCM
S2363,C2b1b2,Han_NWCM
S770,C2b2,Han_NWCM
S877,C2b2,Han_NWCM
S1991,D1a1a1,Han_NWCM
S1998,D1a1a1,Han_NWCM
S1999,D1a1a1,Han_NWCM
S2119,D1a1a1,Han_NWCM
S4387,D1a1a1a1,Han_NWCM
S4706,D1a1a1a1,Han_NWCM
