sample_id,hap_level_1,hap_level_2,hap_level_3,hap_level_4,hap_level_5,hap_level_6,hap_level_7,hap_level_8,hap_level_9,hap_level_10,hap_level_11,hap_level_12,hap_level_13,hap_level_14,hap_level_15,hap_level_16,hap_level_17,hap_level_18,hap_level_19,hap_level_20,hap_level_21,hap_level_22,hap_level_23
S11538,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a2,O2a1b1a2a,O2a1b1a2a2,O2a1b1a2a2a,O2a1b1a2a2a1,O2a1b1a2a2a1b,O2a1b1a2a2a1b,O2a1b1a2a2a1b,O2a1b1a2a2a1b,O2a1b1a2a2a1b,O2a1b1a2a2a1b,O2a1b1a2a2a1b,O2a1b1a2a2a1b,O2a1b1a2a2a1b,O2a1b1a2a2a1b,O2a1b1a2a2a1b
S11591,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a2,O2a1b1a2a,O2a1b1a2a2,O2a1b1a2a2a,O2a1b1a2a2a1,O2a1b1a2a2a1b,O2a1b1a2a2a1b,O2a1b1a2a2a1b,O2a1b1a2a2a1b,O2a1b1a2a2a1b,O2a1b1a2a2a1b,O2a1b1a2a2a1b,O2a1b1a2a2a1b,O2a1b1a2a2a1b,O2a1b1a2a2a1b,O2a1b1a2a2a1b
S13130,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a2,O2a1b1a2a,O2a1b1a2a2,O2a1b1a2a2a,O2a1b1a2a2a1,O2a1b1a2a2a1b,O2a1b1a2a2a1b1,O2a1b1a2a2a1b1a,O2a1b1a2a2a1b1a,O2a1b1a2a2a1b1a,O2a1b1a2a2a1b1a,O2a1b1a2a2a1b1a,O2a1b1a2a2a1b1a,O2a1b1a2a2a1b1a,O2a1b1a2a2a1b1a,O2a1b1a2a2a1b1a
S13163,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a2,O2a1b1a2a,O2a1b1a2a2,O2a1b1a2a2a,O2a1b1a2a2a1,O2a1b1a2a2a1b,O2a1b1a2a2a1b1,O2a1b1a2a2a1b1a,O2a1b1a2a2a1b1a,O2a1b1a2a2a1b1a,O2a1b1a2a2a1b1a,O2a1b1a2a2a1b1a,O2a1b1a2a2a1b1a,O2a1b1a2a2a1b1a,O2a1b1a2a2a1b1a,O2a1b1a2a2a1b1a
S13164,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a2,O2a1b1a2a,O2a1b1a2a2,O2a1b1a2a2a,O2a1b1a2a2a1,O2a1b1a2a2a1b,O2a1b1a2a2a1b1,O2a1b1a2a2a1b1a,O2a1b1a2a2a1b1a,O2a1b1a2a2a1b1a,O2a1b1a2a2a1b1a,O2a1b1a2a2a1b1a,O2a1b1a2a2a1b1a,O2a1b1a2a2a1b1a,O2a1b1a2a2a1b1a,O2a1b1a2a2a1b1a
S13236,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a2,O2a1b1a2a,O2a1b1a2a2,O2a1b1a2a2a,O2a1b1a2a2a1,O2a1b1a2a2a1b,O2a1b1a2a2a1b1,O2a1b1a2a2a1b1a,O2a1b1a2a2a1b1a,O2a1b1a2a2a1b1a,O2a1b1a2a2a1b1a,O2a1b1a2a2a1b1a,O2a1b1a2a2a1b1a,O2a1b1a2a2a1b1a,O2a1b1a2a2a1b1a,O2a1b1a2a2a1b1a
S13237,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a2,O2a1b1a2a,O2a1b1a2a2,O2a1b1a2a2a,O2a1b1a2a2a1,O2a1b1a2a2a1b,O2a1b1a2a2a1b1,O2a1b1a2a2a1b1a,O2a1b1a2a2a1b1a,O2a1b1a2a2a1b1a,O2a1b1a2a2a1b1a,O2a1b1a2a2a1b1a,O2a1b1a2a2a1b1a,O2a1b1a2a2a1b1a,O2a1b1a2a2a1b1a,O2a1b1a2a2a1b1a
S13256,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a2,O2a1b1a2a,O2a1b1a2a2,O2a1b1a2a2a,O2a1b1a2a2a1,O2a1b1a2a2a1b,O2a1b1a2a2a1b1,O2a1b1a2a2a1b1a,O2a1b1a2a2a1b1a,O2a1b1a2a2a1b1a,O2a1b1a2a2a1b1a,O2a1b1a2a2a1b1a,O2a1b1a2a2a1b1a,O2a1b1a2a2a1b1a,O2a1b1a2a2a1b1a,O2a1b1a2a2a1b1a
S9188,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a2,O2a1b1a2a,O2a1b1a2a2,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b
S9205,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a2,O2a1b1a2a,O2a1b1a2a2,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b
S9274,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a2,O2a1b1a2a,O2a1b1a2a2,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b
S9328,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a2,O2a1b1a2a,O2a1b1a2a2,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b
S9329,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a2,O2a1b1a2a,O2a1b1a2a2,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b
S9371,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a2,O2a1b1a2a,O2a1b1a2a2,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b
S9445,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a2,O2a1b1a2a,O2a1b1a2a2,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b
S9446,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a2,O2a1b1a2a,O2a1b1a2a2,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b
S9535,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a2,O2a1b1a2a,O2a1b1a2a2,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b,O2a1b1a2a2b
S6071,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a2,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b
S6072,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a2,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b
S6118,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a2,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b
S6119,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a2,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b
S6120,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a2,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b
S6121,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a2,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b
S6163,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a2,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b
S6205,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a2,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b
S6206,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a2,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b
S6207,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a2,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b
S6320,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a2,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b
S6321,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a2,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b,O2a1b1a2b
S7698,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a2,O2a1b1a2b,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1
S7699,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a2,O2a1b1a2b,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1
S7700,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a2,O2a1b1a2b,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1
S7748,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a2,O2a1b1a2b,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1
S7766,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a2,O2a1b1a2b,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1
S7801,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a2,O2a1b1a2b,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1
S7802,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a2,O2a1b1a2b,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1
S7803,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a2,O2a1b1a2b,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1
S7804,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a2,O2a1b1a2b,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1
S7819,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a2,O2a1b1a2b,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1
S7941,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a2,O2a1b1a2b,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1
S7969,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a2,O2a1b1a2b,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1
S8076,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a2,O2a1b1a2b,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1
S8077,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a2,O2a1b1a2b,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1
S8218,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a2,O2a1b1a2b,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1
S8275,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a2,O2a1b1a2b,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1,O2a1b1a2b1
S8133,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a2,O2a1b1a2b,O2a1b1a2b2,O2a1b1a2b2,O2a1b1a2b2,O2a1b1a2b2,O2a1b1a2b2,O2a1b1a2b2,O2a1b1a2b2,O2a1b1a2b2,O2a1b1a2b2,O2a1b1a2b2,O2a1b1a2b2,O2a1b1a2b2,O2a1b1a2b2,O2a1b1a2b2
S10251,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a2,O2a1b1a2b,O2a1b1a2b2,O2a1b1a2b2b,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1
S10288,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a2,O2a1b1a2b,O2a1b1a2b2,O2a1b1a2b2b,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1
S10342,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a2,O2a1b1a2b,O2a1b1a2b2,O2a1b1a2b2b,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1
S10349,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a2,O2a1b1a2b,O2a1b1a2b2,O2a1b1a2b2b,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1
S10391,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a2,O2a1b1a2b,O2a1b1a2b2,O2a1b1a2b2b,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1
S10428,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a2,O2a1b1a2b,O2a1b1a2b2,O2a1b1a2b2b,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1
S10449,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a2,O2a1b1a2b,O2a1b1a2b2,O2a1b1a2b2b,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1
S10509,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a2,O2a1b1a2b,O2a1b1a2b2,O2a1b1a2b2b,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1
S10565,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a2,O2a1b1a2b,O2a1b1a2b2,O2a1b1a2b2b,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1
S10634,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a2,O2a1b1a2b,O2a1b1a2b2,O2a1b1a2b2b,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1,O2a1b1a2b2b1
S11216,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a2,O2a1b1a2b,O2a1b1a2b2,O2a1b1a2b2b,O2a1b1a2b2b1,O2a1b1a2b2b1a,O2a1b1a2b2b1a,O2a1b1a2b2b1a,O2a1b1a2b2b1a,O2a1b1a2b2b1a,O2a1b1a2b2b1a,O2a1b1a2b2b1a,O2a1b1a2b2b1a,O2a1b1a2b2b1a,O2a1b1a2b2b1a,O2a1b1a2b2b1a
S11284,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a2,O2a1b1a2b,O2a1b1a2b2,O2a1b1a2b2b,O2a1b1a2b2b1,O2a1b1a2b2b1a,O2a1b1a2b2b1a,O2a1b1a2b2b1a,O2a1b1a2b2b1a,O2a1b1a2b2b1a,O2a1b1a2b2b1a,O2a1b1a2b2b1a,O2a1b1a2b2b1a,O2a1b1a2b2b1a,O2a1b1a2b2b1a,O2a1b1a2b2b1a
S11395,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a2,O2a1b1a2b,O2a1b1a2b2,O2a1b1a2b2b,O2a1b1a2b2b1,O2a1b1a2b2b1a,O2a1b1a2b2b1a,O2a1b1a2b2b1a,O2a1b1a2b2b1a,O2a1b1a2b2b1a,O2a1b1a2b2b1a,O2a1b1a2b2b1a,O2a1b1a2b2b1a,O2a1b1a2b2b1a,O2a1b1a2b2b1a,O2a1b1a2b2b1a
S11543,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a2,O2a1b1a2b,O2a1b1a2b2,O2a1b1a2b2b,O2a1b1a2b2b1,O2a1b1a2b2b1a,O2a1b1a2b2b1a,O2a1b1a2b2b1a,O2a1b1a2b2b1a,O2a1b1a2b2b1a,O2a1b1a2b2b1a,O2a1b1a2b2b1a,O2a1b1a2b2b1a,O2a1b1a2b2b1a,O2a1b1a2b2b1a,O2a1b1a2b2b1a
S12596,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a2,O2a1b1a2b,O2a1b1a2b2,O2a1b1a2b2b,O2a1b1a2b2b1,O2a1b1a2b2b1a,O2a1b1a2b2b1a2,O2a1b1a2b2b1a2,O2a1b1a2b2b1a2,O2a1b1a2b2b1a2,O2a1b1a2b2b1a2,O2a1b1a2b2b1a2,O2a1b1a2b2b1a2,O2a1b1a2b2b1a2,O2a1b1a2b2b1a2,O2a1b1a2b2b1a2
