sample_id,population
S14278,Han_NWCM
S14301,Han_NWCM
S14306,Han_NWCM
S14314,Han_NWCM
S14324,Han_NWCM
S14325,Han_NWCM
S14343,Han_NWCM
S14344,Han_NWCM
S14899,Han_NWCM
S13448,Han_NWCM
S14050,Han_NWCM
S14220,Han_NWCM
S14252,Han_NWCM
S14253,Han_NWCM
S14258,Han_NWCM
S14260,Han_NWCM
S14263,Han_NWCM
S14269,Han_NWCM
S14270,Han_NWCM
S14271,Han_NWCM
S14272,Han_NWCM
S14279,Han_NWCM
S14287,Han_NWCM
S14289,Han_NWCM
S14290,Han_NWCM
S14291,Han_NWCM
S14292,Han_NWCM
S14295,Han_NWCM
S14296,Han_NWCM
S14300,Han_NWCM
S14302,Han_NWCM
S14315,Han_NWCM
S12768,Han_NWCM
S12769,Han_NWCM
S12780,Han_NWCM
S12824,Han_NWCM
S12825,Han_NWCM
S12868,Han_NWCM
S12895,Han_NWCM
S11761,Han_NWCM
S11762,Han_NWCM
S11996,Han_NWCM
S14242,Han_NWCM
S14934,Han_NWCM
S15409,Han_NWCM
S15411,Han_NWCM
S15410,Han_NWCM
S14019,Han_NWCM
S14036,Han_NWCM
S14049,Han_NWCM
S14264,Han_NWCM
S10895,Han_NWCM
S10970,Han_NWCM
S11008,Han_NWCM
S11022,Han_NWCM
S11023,Han_NWCM
S11024,Han_NWCM
S11025,Han_NWCM
S11058,Han_NWCM
S11764,Han_NWCM
S11765,Han_NWCM
S11766,Han_NWCM
S11767,Han_NWCM
S11768,Han_NWCM
S11774,Han_NWCM
S11775,Han_NWCM
S11817,Han_NWCM
S11847,Han_NWCM
S11848,Han_NWCM
S11885,Han_NWCM
S11886,Han_NWCM
S11929,Han_NWCM
S11975,Han_NWCM
S11989,Han_NWCM
S11990,Han_NWCM
S11995,Han_NWCM
S13338,Han_NWCM
S13391,Han_NWCM
S13469,Han_NWCM
S13375,Han_NWCM
S13376,Han_NWCM
S10928,Han_NWCM
S10954,Han_NWCM
S10978,Han_NWCM
S11028,Han_NWCM
S11044,Han_NWCM
S11045,Han_NWCM
S11776,Han_NWCM
S11803,Han_NWCM
S11828,Han_NWCM
S11976,Han_NWCM
S10867,Han_NWCM
S10871,Han_NWCM
S10872,Han_NWCM
S10874,Han_NWCM
S10875,Han_NWCM
S10876,Han_NWCM
S10877,Han_NWCM
S10878,Han_NWCM
S10880,Han_NWCM
S11004,Han_NWCM
S11040,Han_NWCM
S11745,Han_NWCM
S11746,Han_NWCM
S11777,Han_NWCM
S11809,Han_NWCM
S11812,Han_NWCM
S11825,Han_NWCM
S11829,Han_NWCM
S11830,Han_NWCM
S11831,Han_NWCM
S11877,Han_NWCM
S11881,Han_NWCM
S11887,Han_NWCM
S11905,Han_NWCM
S11907,Han_NWCM
S11914,Han_NWCM
S11926,Han_NWCM
S11930,Han_NWCM
S11964,Han_NWCM
S11965,Han_NWCM
S11977,Han_NWCM
S11991,Han_NWCM
S12799,Han_NWCM
S12802,Han_NWCM
S12827,Han_NWCM
S12866,Han_NWCM
S13317,Han_NWCM
S13377,Han_NWCM
S13392,Han_NWCM
S13393,Han_NWCM
S13394,Han_NWCM
S13395,Han_NWCM
S13410,Han_NWCM
S13426,Han_NWCM
S13427,Han_NWCM
S13437,Han_NWCM
S13452,Han_NWCM
S13453,Han_NWCM
S14063,Han_NWCM
S14068,Han_NWCM
S14024,Han_NWCM
S14030,Han_NWCM
S14035,Han_NWCM
S14038,Han_NWCM
S14052,Han_NWCM
S14058,Han_NWCM
S13420,Han_NWCM
S14059,Han_NWCM
S14243,Han_NWCM
S14247,Han_NWCM
S14273,Han_NWCM
S14274,Han_NWCM
S14285,Han_NWCM
S14297,Han_NWCM
S14310,Han_NWCM
S14316,Han_NWCM
S14317,Han_NWCM
S14280,Han_NWCM
S14342,Han_NWCM
S14345,Han_NWCM
S13352,Han_NWCM
S13382,Han_NWCM
S12826,Han_NWCM
S12855,Han_NWCM
S12875,Han_NWCM
S12892,Han_NWCM
S11778,Han_NWCM
S11832,Han_NWCM
S11849,Han_NWCM
S11850,Han_NWCM
S11871,Han_NWCM
S11888,Han_NWCM
S11889,Han_NWCM
S11894,Han_NWCM
S11902,Han_NWCM
S11904,Han_NWCM
S11908,Han_NWCM
S11966,Han_NWCM
S11967,Han_NWCM
S11968,Han_NWCM
S11997,Han_NWCM
S12850,Han_NWCM
S12876,Han_NWCM
S12893,Han_NWCM
S10879,Han_NWCM
S11754,Han_NWCM
S11833,Han_NWCM
S11909,Han_NWCM
S11910,Han_NWCM
S11915,Han_NWCM
S14031,Han_NWCM
S14037,Han_NWCM
S14055,Han_NWCM
S14061,Han_NWCM
S14062,Han_NWCM
S14064,Han_NWCM
S14065,Han_NWCM
S12786,Han_NWCM
S12800,Han_NWCM
S12810,Han_NWCM
S12814,Han_NWCM
S12889,Han_NWCM
S11938,Han_NWCM
S11952,Han_NWCM
S10918,Han_NWCM
S11038,Han_NWCM
S11039,Han_NWCM
S10881,Han_NWCM
S11779,Han_NWCM
S11780,Han_NWCM
S11818,Han_NWCM
S11987,Han_NWCM
S12841,Han_NWCM
S12842,Han_NWCM
S12882,Han_NWCM
S12890,Han_NWCM
S11819,Han_NWCM
S10903,Han_NWCM
S10953,Han_NWCM
S11003,Han_NWCM
S11026,Han_NWCM
S11805,Han_NWCM
S11811,Han_NWCM
S10901,Han_NWCM
S10909,Han_NWCM
S10955,Han_NWCM
S11005,Han_NWCM
S11015,Han_NWCM
S9777,Han_NWCM
S9787,Han_NWCM
S9788,Han_NWCM
S9789,Han_NWCM
S9822,Han_NWCM
S9891,Han_NWCM
S9901,Han_NWCM
S9913,Han_NWCM
S9917,Han_NWCM
S9982,Han_NWCM
S9851,Han_NWCM
S5497,Han_NWCM
S5568,Han_NWCM
S5585,Han_NWCM
S5586,Han_NWCM
S5607,Han_NWCM
S5624,Han_NWCM
S5681,Han_NWCM
S5723,Han_NWCM
S5717,Han_NWCM
S8762,Han_NWCM
S8878,Han_NWCM
S8917,Han_NWCM
S10888,Han_NWCM
S10935,Han_NWCM
S10985,Han_NWCM
S11009,Han_NWCM
S11016,Han_NWCM
S11029,Han_NWCM
S11734,Han_NWCM
S11741,Han_NWCM
S11747,Han_NWCM
S11755,Han_NWCM
S11756,Han_NWCM
S11758,Han_NWCM
S11763,Han_NWCM
S11769,Han_NWCM
S11781,Han_NWCM
S11810,Han_NWCM
S11834,Han_NWCM
S11835,Han_NWCM
S11836,Han_NWCM
S11851,Han_NWCM
S11852,Han_NWCM
S11853,Han_NWCM
S11867,Han_NWCM
S11882,Han_NWCM
S11890,Han_NWCM
S11969,Han_NWCM
S11970,Han_NWCM
S11998,Han_NWCM
S11999,Han_NWCM
S12766,Han_NWCM
S12776,Han_NWCM
S12781,Han_NWCM
S12791,Han_NWCM
S12806,Han_NWCM
S12816,Han_NWCM
S12828,Han_NWCM
S12836,Han_NWCM
S12843,Han_NWCM
S12796,Han_NWCM
S12853,Han_NWCM
S12869,Han_NWCM
S12847,Han_NWCM
S12848,Han_NWCM
S12756,Han_NWCM
S13372,Han_NWCM
S11992,Han_NWCM
S12000,Han_NWCM
S12829,Han_NWCM
S12870,Han_NWCM
S12844,Han_NWCM
S12877,Han_NWCM
S10995,Han_NWCM
S9992,Han_NWCM
S11035,Han_NWCM
S11053,Han_NWCM
S7241,Han_NWCM
S7310,Han_NWCM
S7389,Han_NWCM
S7397,Han_NWCM
S7415,Han_NWCM
S11017,Han_NWCM
S10869,Han_NWCM
S10904,Han_NWCM
S10919,Han_NWCM
S10920,Han_NWCM
S10921,Han_NWCM
S10961,Han_NWCM
S11041,Han_NWCM
S12755,Han_NWCM
S12838,Han_NWCM
S8770,Han_NWCM
S8793,Han_NWCM
S5495,Han_NWCM
S5547,Han_NWCM
S5605,Han_NWCM
S5623,Han_NWCM
S5744,Han_NWCM
S7460,Han_NWCM
S7473,Han_NWCM
S7488,Han_NWCM
S7194,Han_NWCM
S7293,Han_NWCM
S7294,Han_NWCM
S7487,Han_NWCM
S9772,Han_NWCM
S9852,Han_NWCM
S9872,Han_NWCM
S9927,Han_NWCM
S9950,Han_NWCM
S10905,Han_NWCM
S11727,Han_NWCM
S11800,Han_NWCM
S11006,Han_NWCM
S11007,Han_NWCM
S11895,Han_NWCM
S2816,Han_NWCM
S2866,Han_NWCM
S3884,Han_NWCM
S4006,Han_NWCM
S1552,Han_NWCM
S1570,Han_NWCM
S1749,Han_NWCM
S2841,Han_NWCM
S2842,Han_NWCM
S2853,Han_NWCM
S2854,Han_NWCM
S2855,Han_NWCM
S2873,Han_NWCM
S2988,Han_NWCM
S5724,Han_NWCM
S5736,Han_NWCM
S3828,Han_NWCM
S3846,Han_NWCM
S3847,Han_NWCM
S3861,Han_NWCM
S3862,Han_NWCM
S3863,Han_NWCM
S3864,Han_NWCM
S3874,Han_NWCM
S3962,Han_NWCM
S3971,Han_NWCM
S3988,Han_NWCM
S4050,Han_NWCM
S5608,Han_NWCM
S5707,Han_NWCM
S2751,Han_NWCM
S3785,Han_NWCM
S3829,Han_NWCM
S3833,Han_NWCM
S3834,Han_NWCM
S3836,Han_NWCM
S3837,Han_NWCM
S3840,Han_NWCM
S3856,Han_NWCM
S3886,Han_NWCM
S3897,Han_NWCM
S3904,Han_NWCM
S3919,Han_NWCM
S3940,Han_NWCM
S3941,Han_NWCM
S3949,Han_NWCM
S3959,Han_NWCM
S3972,Han_NWCM
S3981,Han_NWCM
S3982,Han_NWCM
S3990,Han_NWCM
S3991,Han_NWCM
S4002,Han_NWCM
S4003,Han_NWCM
S4016,Han_NWCM
S4031,Han_NWCM
S4032,Han_NWCM
S4033,Han_NWCM
S4052,Han_NWCM
S4053,Han_NWCM
S4056,Han_NWCM
S4068,Han_NWCM
S4069,Han_NWCM
S5423,Han_NWCM
S5425,Han_NWCM
S5512,Han_NWCM
S5534,Han_NWCM
S5696,Han_NWCM
S7338,Han_NWCM
S7348,Han_NWCM
S7356,Han_NWCM
S7357,Han_NWCM
S7419,Han_NWCM
S7432,Han_NWCM
S7494,Han_NWCM
S12757,Han_NWCM
S7400,Han_NWCM
S9758,Han_NWCM
S9798,Han_NWCM
S9812,Han_NWCM
S9813,Han_NWCM
S9814,Han_NWCM
S9819,Han_NWCM
S9885,Han_NWCM
S9919,Han_NWCM
S9966,Han_NWCM
S12778,Han_NWCM
S12794,Han_NWCM
S12809,Han_NWCM
S12863,Han_NWCM
S12864,Han_NWCM
S12880,Han_NWCM
S12886,Han_NWCM
S12901,Han_NWCM
S11742,Han_NWCM
S12862,Han_NWCM
S13371,Han_NWCM
S13432,Han_NWCM
S15489,Han_NWCM
S12832,Han_NWCM
S10887,Han_NWCM
S10893,Han_NWCM
S10922,Han_NWCM
S10923,Han_NWCM
S10999,Han_NWCM
S11846,Han_NWCM
S11927,Han_NWCM
S11928,Han_NWCM
S12852,Han_NWCM
S12883,Han_NWCM
S12884,Han_NWCM
S10940,Han_NWCM
S11030,Han_NWCM
S11065,Han_NWCM
S3865,Han_NWCM
S3898,Han_NWCM
S4007,Han_NWCM
S4070,Han_NWCM
S4071,Han_NWCM
S4072,Han_NWCM
S4082,Han_NWCM
S5471,Han_NWCM
S5485,Han_NWCM
S5486,Han_NWCM
S5697,Han_NWCM
S5711,Han_NWCM
S5727,Han_NWCM
S8749,Han_NWCM
S8875,Han_NWCM
S8896,Han_NWCM
S8900,Han_NWCM
S8914,Han_NWCM
S9855,Han_NWCM
S9873,Han_NWCM
S3781,Han_NWCM
S3782,Han_NWCM
S3783,Han_NWCM
S3795,Han_NWCM
S4051,Han_NWCM
S7142,Han_NWCM
S7143,Han_NWCM
S7144,Han_NWCM
S7145,Han_NWCM
S7146,Han_NWCM
S7147,Han_NWCM
S7148,Han_NWCM
S7150,Han_NWCM
S7151,Han_NWCM
S7152,Han_NWCM
S7153,Han_NWCM
S7155,Han_NWCM
S7156,Han_NWCM
S7158,Han_NWCM
S7159,Han_NWCM
S7160,Han_NWCM
S7161,Han_NWCM
S7162,Han_NWCM
S7163,Han_NWCM
S7165,Han_NWCM
S7167,Han_NWCM
S7168,Han_NWCM
S7169,Han_NWCM
S7171,Han_NWCM
S7172,Han_NWCM
S7175,Han_NWCM
S7184,Han_NWCM
S7211,Han_NWCM
S7247,Han_NWCM
S7266,Han_NWCM
S7276,Han_NWCM
S7277,Han_NWCM
S7278,Han_NWCM
S7279,Han_NWCM
S7280,Han_NWCM
S7281,Han_NWCM
S7288,Han_NWCM
S7295,Han_NWCM
S7311,Han_NWCM
S7341,Han_NWCM
S7345,Han_NWCM
S7346,Han_NWCM
S7347,Han_NWCM
S7363,Han_NWCM
S7364,Han_NWCM
S7390,Han_NWCM
S7399,Han_NWCM
S7443,Han_NWCM
S7489,Han_NWCM
S8752,Han_NWCM
S8777,Han_NWCM
S8782,Han_NWCM
S8788,Han_NWCM
S8789,Han_NWCM
S8794,Han_NWCM
S8803,Han_NWCM
S8811,Han_NWCM
S8812,Han_NWCM
S8840,Han_NWCM
S8841,Han_NWCM
S8844,Han_NWCM
S8872,Han_NWCM
S8885,Han_NWCM
S8894,Han_NWCM
S8895,Han_NWCM
S8907,Han_NWCM
S8908,Han_NWCM
S8927,Han_NWCM
S8928,Han_NWCM
S8940,Han_NWCM
S8941,Han_NWCM
S8946,Han_NWCM
S9773,Han_NWCM
S9791,Han_NWCM
S9808,Han_NWCM
S9830,Han_NWCM
S9840,Han_NWCM
S9861,Han_NWCM
S9875,Han_NWCM
S9878,Han_NWCM
S9882,Han_NWCM
S9884,Han_NWCM
S9892,Han_NWCM
S9931,Han_NWCM
S9953,Han_NWCM
S9954,Han_NWCM
S9963,Han_NWCM
S9964,Han_NWCM
S9985,Han_NWCM
S9990,Han_NWCM
S11750,Han_NWCM
S11792,Han_NWCM
S11821,Han_NWCM
S11860,Han_NWCM
S11866,Han_NWCM
S11906,Han_NWCM
S11941,Han_NWCM
S11957,Han_NWCM
S12002,Han_NWCM
S12767,Han_NWCM
S13333,Han_NWCM
S13383,Han_NWCM
S13404,Han_NWCM
S13434,Han_NWCM
S13435,Han_NWCM
S13436,Han_NWCM
S13462,Han_NWCM
S14221,Han_NWCM
S14231,Han_NWCM
S14234,Han_NWCM
S14239,Han_NWCM
S14251,Han_NWCM
S14254,Han_NWCM
S14265,Han_NWCM
S14275,Han_NWCM
S14311,Han_NWCM
S14346,Han_NWCM
S14347,Han_NWCM
S14896,Han_NWCM
S14952,Han_NWCM
S15008,Han_NWCM
S15412,Han_NWCM
S14999,Han_NWCM
S15009,Han_NWCM
S14926,Han_NWCM
S14947,Han_NWCM
S14960,Han_NWCM
S13316,Han_NWCM
S13363,Han_NWCM
S13387,Han_NWCM
S13444,Han_NWCM
S14017,Han_NWCM
S14018,Han_NWCM
S14020,Han_NWCM
S14025,Han_NWCM
S14026,Han_NWCM
S14027,Han_NWCM
S14028,Han_NWCM
S14032,Han_NWCM
S14034,Han_NWCM
S14041,Han_NWCM
S14047,Han_NWCM
S14048,Han_NWCM
S14051,Han_NWCM
S14060,Han_NWCM
S14066,Han_NWCM
S15472,Han_NWCM
S15475,Han_NWCM
S15476,Han_NWCM
S15477,Han_NWCM
S15482,Han_NWCM
S14868,Han_NWCM
S14873,Han_NWCM
S14876,Han_NWCM
S14879,Han_NWCM
S14883,Han_NWCM
S14900,Han_NWCM
S14907,Han_NWCM
S14916,Han_NWCM
S14917,Han_NWCM
S14943,Han_NWCM
S14974,Han_NWCM
S14979,Han_NWCM
S14980,Han_NWCM
S15467,Han_NWCM
S15469,Han_NWCM
S15471,Han_NWCM
S15474,Han_NWCM
S15481,Han_NWCM
S15484,Han_NWCM
S15487,Han_NWCM
S15488,Han_NWCM
S14312,Han_NWCM
S14318,Han_NWCM
S14327,Han_NWCM
S14882,Han_NWCM
S14991,Han_NWCM
S14992,Han_NWCM
S14993,Han_NWCM
S14997,Han_NWCM
S15000,Han_NWCM
S12772,Han_NWCM
S12785,Han_NWCM
S12792,Han_NWCM
S12793,Han_NWCM
S12801,Han_NWCM
S12803,Han_NWCM
S12807,Han_NWCM
S12808,Han_NWCM
S12818,Han_NWCM
S12819,Han_NWCM
S12845,Han_NWCM
S12846,Han_NWCM
S12878,Han_NWCM
S11859,Han_NWCM
S11919,Han_NWCM
S12001,Han_NWCM
S11046,Han_NWCM
S9744,Han_NWCM
S12763,Han_NWCM
S12770,Han_NWCM
S12771,Han_NWCM
S12777,Han_NWCM
S12815,Han_NWCM
S12817,Han_NWCM
S12830,Han_NWCM
S12833,Han_NWCM
S12837,Han_NWCM
S12839,Han_NWCM
S12840,Han_NWCM
S13318,Han_NWCM
S13322,Han_NWCM
S13326,Han_NWCM
S13332,Han_NWCM
S13339,Han_NWCM
S13346,Han_NWCM
S13347,Han_NWCM
S13353,Han_NWCM
S13354,Han_NWCM
S13355,Han_NWCM
S13360,Han_NWCM
S13361,Han_NWCM
S13366,Han_NWCM
S13370,Han_NWCM
S13380,Han_NWCM
S13409,Han_NWCM
S13412,Han_NWCM
S13454,Han_NWCM
S13455,Han_NWCM
S13457,Han_NWCM
S13458,Han_NWCM
S13459,Han_NWCM
S13460,Han_NWCM
S13461,Han_NWCM
S13470,Han_NWCM
S13471,Han_NWCM
S13472,Han_NWCM
S13474,Han_NWCM
S10870,Han_NWCM
S11743,Han_NWCM
S11783,Han_NWCM
S11876,Han_NWCM
S11916,Han_NWCM
S12858,Han_NWCM
S12871,Han_NWCM
S13362,Han_NWCM
S13403,Han_NWCM
S13373,Han_NWCM
S13411,Han_NWCM
S13429,Han_NWCM
S13438,Han_NWCM
S13465,Han_NWCM
S13466,Han_NWCM
S9781,Han_NWCM
S9930,Han_NWCM
S9974,Han_NWCM
S9987,Han_NWCM
S11729,Han_NWCM
S11749,Han_NWCM
S11759,Han_NWCM
S11760,Han_NWCM
S11770,Han_NWCM
S11771,Han_NWCM
S11786,Han_NWCM
S11787,Han_NWCM
S11788,Han_NWCM
S11789,Han_NWCM
S11801,Han_NWCM
S11820,Han_NWCM
S11826,Han_NWCM
S11838,Han_NWCM
S11839,Han_NWCM
S11840,Han_NWCM
S11841,Han_NWCM
S11854,Han_NWCM
S11855,Han_NWCM
S11856,Han_NWCM
S11857,Han_NWCM
S11858,Han_NWCM
S11874,Han_NWCM
S11899,Han_NWCM
S11911,Han_NWCM
S11917,Han_NWCM
S11918,Han_NWCM
S11923,Han_NWCM
S11924,Han_NWCM
S11925,Han_NWCM
S11933,Han_NWCM
S11934,Han_NWCM
S11939,Han_NWCM
S11940,Han_NWCM
S11955,Han_NWCM
S11956,Han_NWCM
S11971,Han_NWCM
S11978,Han_NWCM
S11979,Han_NWCM
S11988,Han_NWCM
S11993,Han_NWCM
S11748,Han_NWCM
S11757,Han_NWCM
S11784,Han_NWCM
S11785,Han_NWCM
S11837,Han_NWCM
S11869,Han_NWCM
S11873,Han_NWCM
S11891,Han_NWCM
S11896,Han_NWCM
S11897,Han_NWCM
S11898,Han_NWCM
S11931,Han_NWCM
S11932,Han_NWCM
S12787,Han_NWCM
S13348,Han_NWCM
S13349,Han_NWCM
S13417,Han_NWCM
S14282,Han_NWCM
S14326,Han_NWCM
S9807,Han_NWCM
S9868,Han_NWCM
S9893,Han_NWCM
S9903,Han_NWCM
S9979,Han_NWCM
S9991,Han_NWCM
S8796,Han_NWCM
S8800,Han_NWCM
S8823,Han_NWCM
S8838,Han_NWCM
S8839,Han_NWCM
S8846,Han_NWCM
S8848,Han_NWCM
S8849,Han_NWCM
S8850,Han_NWCM
S8853,Han_NWCM
S8858,Han_NWCM
S8861,Han_NWCM
S8884,Han_NWCM
S8904,Han_NWCM
S8905,Han_NWCM
S8906,Han_NWCM
S8916,Han_NWCM
S8920,Han_NWCM
S8925,Han_NWCM
S8926,Han_NWCM
S8936,Han_NWCM
S8945,Han_NWCM
S11054,Han_NWCM
S9745,Han_NWCM
S9746,Han_NWCM
S9806,Han_NWCM
S9839,Han_NWCM
S8748,Han_NWCM
S8754,Han_NWCM
S8755,Han_NWCM
S8864,Han_NWCM
S8886,Han_NWCM
S8887,Han_NWCM
S8929,Han_NWCM
S9918,Han_NWCM
S9932,Han_NWCM
S9933,Han_NWCM
S10913,Han_NWCM
S10916,Han_NWCM
S11794,Han_NWCM
S11813,Han_NWCM
S11827,Han_NWCM
S11863,Han_NWCM
S11878,Han_NWCM
S11879,Han_NWCM
S11892,Han_NWCM
S11900,Han_NWCM
S11942,Han_NWCM
S11958,Han_NWCM
S11972,Han_NWCM
S12759,Han_NWCM
S12760,Han_NWCM
S12761,Han_NWCM
S12762,Han_NWCM
S12764,Han_NWCM
S12782,Han_NWCM
S12788,Han_NWCM
S12811,Han_NWCM
S12831,Han_NWCM
S12849,Han_NWCM
S12851,Han_NWCM
S12856,Han_NWCM
S12859,Han_NWCM
S12885,Han_NWCM
S12894,Han_NWCM
S12900,Han_NWCM
S13334,Han_NWCM
S13340,Han_NWCM
S13341,Han_NWCM
S13342,Han_NWCM
S13344,Han_NWCM
S13351,Han_NWCM
S13356,Han_NWCM
S13357,Han_NWCM
S13358,Han_NWCM
S13378,Han_NWCM
S13388,Han_NWCM
S13396,Han_NWCM
S13397,Han_NWCM
S13405,Han_NWCM
S13406,Han_NWCM
S13421,Han_NWCM
S13433,Han_NWCM
S13441,Han_NWCM
S13445,Han_NWCM
S13446,Han_NWCM
S13447,Han_NWCM
S13449,Han_NWCM
S13450,Han_NWCM
S13414,Han_NWCM
S13424,Han_NWCM
S10889,Han_NWCM
S10908,Han_NWCM
S10910,Han_NWCM
S10956,Han_NWCM
S10957,Han_NWCM
S10962,Han_NWCM
S10964,Han_NWCM
S10979,Han_NWCM
S10986,Han_NWCM
S11063,Han_NWCM
S11064,Han_NWCM
S11751,Han_NWCM
S11772,Han_NWCM
S11842,Han_NWCM
S11861,Han_NWCM
S11862,Han_NWCM
S11912,Han_NWCM
S8852,Han_NWCM
S8898,Han_NWCM
S9790,Han_NWCM
S9797,Han_NWCM
S9802,Han_NWCM
S9805,Han_NWCM
S9877,Han_NWCM
S9881,Han_NWCM
S9888,Han_NWCM
S9924,Han_NWCM
S9928,Han_NWCM
S9951,Han_NWCM
S9952,Han_NWCM
S11782,Han_NWCM
S9747,Han_NWCM
S9902,Han_NWCM
S8774,Han_NWCM
S8775,Han_NWCM
S8776,Han_NWCM
S8787,Han_NWCM
S8810,Han_NWCM
S8821,Han_NWCM
S8822,Han_NWCM
S8836,Han_NWCM
S8837,Han_NWCM
S8870,Han_NWCM
S8871,Han_NWCM
S8874,Han_NWCM
S8893,Han_NWCM
S8924,Han_NWCM
S8935,Han_NWCM
S8944,Han_NWCM
S9778,Han_NWCM
S9809,Han_NWCM
S9823,Han_NWCM
S9853,Han_NWCM
S9929,Han_NWCM
S9969,Han_NWCM
S8842,Han_NWCM
S8879,Han_NWCM
S8881,Han_NWCM
S5483,Han_NWCM
S5511,Han_NWCM
S5551,Han_NWCM
S5660,Han_NWCM
S5674,Han_NWCM
S5737,Han_NWCM
S5410,Han_NWCM
S5411,Han_NWCM
S5412,Han_NWCM
S5413,Han_NWCM
S5415,Han_NWCM
S5417,Han_NWCM
S5418,Han_NWCM
S5419,Han_NWCM
S5421,Han_NWCM
S5422,Han_NWCM
S5424,Han_NWCM
S5426,Han_NWCM
S5427,Han_NWCM
S5433,Han_NWCM
S5436,Han_NWCM
S5438,Han_NWCM
S5439,Han_NWCM
S5440,Han_NWCM
S5442,Han_NWCM
S5443,Han_NWCM
S7174,Han_NWCM
S7213,Han_NWCM
S7226,Han_NWCM
S7300,Han_NWCM
S7312,Han_NWCM
S7381,Han_NWCM
S7391,Han_NWCM
S7392,Han_NWCM
S8918,Han_NWCM
S8930,Han_NWCM
S11744,Han_NWCM
S11790,Han_NWCM
S11791,Han_NWCM
S11799,Han_NWCM
S11802,Han_NWCM
S11804,Han_NWCM
S11824,Han_NWCM
S11880,Han_NWCM
S11901,Han_NWCM
S11903,Han_NWCM
S12789,Han_NWCM
S12790,Han_NWCM
S12854,Han_NWCM
S12857,Han_NWCM
S12860,Han_NWCM
S12872,Han_NWCM
S13335,Han_NWCM
S13343,Han_NWCM
S13389,Han_NWCM
S13407,Han_NWCM
S13473,Han_NWCM
S14042,Han_NWCM
S14043,Han_NWCM
S14044,Han_NWCM
S14238,Han_NWCM
S14255,Han_NWCM
S14286,Han_NWCM
S14299,Han_NWCM
S14313,Han_NWCM
S14319,Han_NWCM
S14320,Han_NWCM
S14333,Han_NWCM
S14351,Han_NWCM
S14352,Han_NWCM
S14918,Han_NWCM
S14919,Han_NWCM
S14920,Han_NWCM
S14921,Han_NWCM
S14927,Han_NWCM
S14953,Han_NWCM
S14961,Han_NWCM
S14962,Han_NWCM
S14963,Han_NWCM
S15465,Han_NWCM
S15468,Han_NWCM
S15470,Han_NWCM
S15478,Han_NWCM
S15479,Han_NWCM
S15485,Han_NWCM
S11737,Han_NWCM
S11752,Han_NWCM
S11870,Han_NWCM
S11875,Han_NWCM
S11921,Han_NWCM
S11945,Han_NWCM
S11946,Han_NWCM
S11959,Han_NWCM
S11984,Han_NWCM
S11985,Han_NWCM
S11986,Han_NWCM
S12003,Han_NWCM
S12758,Han_NWCM
S12783,Han_NWCM
S12804,Han_NWCM
S12805,Han_NWCM
S12861,Han_NWCM
S12879,Han_NWCM
S12896,Han_NWCM
S13319,Han_NWCM
S13323,Han_NWCM
S13324,Han_NWCM
S13327,Han_NWCM
S13328,Han_NWCM
S13345,Han_NWCM
S13350,Han_NWCM
S13359,Han_NWCM
S13364,Han_NWCM
S13365,Han_NWCM
S13368,Han_NWCM
S13374,Han_NWCM
S13379,Han_NWCM
S13381,Han_NWCM
S13384,Han_NWCM
S13385,Han_NWCM
S13386,Han_NWCM
S13398,Han_NWCM
S13399,Han_NWCM
S13408,Han_NWCM
S13413,Han_NWCM
S13415,Han_NWCM
S13418,Han_NWCM
S13419,Han_NWCM
S13422,Han_NWCM
S13425,Han_NWCM
S13428,Han_NWCM
S13430,Han_NWCM
S13431,Han_NWCM
S13439,Han_NWCM
S13440,Han_NWCM
S13442,Han_NWCM
S13451,Han_NWCM
S13456,Han_NWCM
S13463,Han_NWCM
S13464,Han_NWCM
S13468,Han_NWCM
S13475,Han_NWCM
S13476,Han_NWCM
S14219,Han_NWCM
S14235,Han_NWCM
S14276,Han_NWCM
S14283,Han_NWCM
S14288,Han_NWCM
S14293,Han_NWCM
S14298,Han_NWCM
S14303,Han_NWCM
S14304,Han_NWCM
S14307,Han_NWCM
S14308,Han_NWCM
S14309,Han_NWCM
S14321,Han_NWCM
S14335,Han_NWCM
S14353,Han_NWCM
S14869,Han_NWCM
S14894,Han_NWCM
S14895,Han_NWCM
S14897,Han_NWCM
S14911,Han_NWCM
S14914,Han_NWCM
S14922,Han_NWCM
S14923,Han_NWCM
S14928,Han_NWCM
S14939,Han_NWCM
S14944,Han_NWCM
S14945,Han_NWCM
S14954,Han_NWCM
S14955,Han_NWCM
S14970,Han_NWCM
S14971,Han_NWCM
S14972,Han_NWCM
S14977,Han_NWCM
S14981,Han_NWCM
S14982,Han_NWCM
S14983,Han_NWCM
S14984,Han_NWCM
S14994,Han_NWCM
S14995,Han_NWCM
S15001,Han_NWCM
S15002,Han_NWCM
S15010,Han_NWCM
S15014,Han_NWCM
S15466,Han_NWCM
S15582,Han_NWCM
S15583,Han_NWCM
S15584,Han_NWCM
S15585,Han_NWCM
S10886,Han_NWCM
S10892,Han_NWCM
S10906,Han_NWCM
S10911,Han_NWCM
S10936,Han_NWCM
S10937,Han_NWCM
S10938,Han_NWCM
S10980,Han_NWCM
S10981,Han_NWCM
S10982,Han_NWCM
S10996,Han_NWCM
S11010,Han_NWCM
S11011,Han_NWCM
S11012,Han_NWCM
S11018,Han_NWCM
S11019,Han_NWCM
S11020,Han_NWCM
