"hap","Dim 1","Dim 2","Dim 3","Dim 4","Dim 5"
"R1b2",0.796711486593854,3.26429666419635,9.73696954771068,0.59325363375065,3.89006858052501
"D1a2",0.354656376053802,0.0377280960540182,0.0329038805111141,5.55808636746983,0.157047931067787
"G2",0.19923230702396,0.386684088506133,1.55527074830709,0.0107705241349255,0.00128805698774696
"G2a1",0.19923230702396,0.386684088506133,1.55527074830709,0.0107705241349255,0.00128805698774696
"G2a2",0.377669412904217,0.0107024966678318,0.0116361323088292,0.00118134820723065,0.301840500919269
"H",0.083315185142386,0.172323289139666,0.82832240478446,0.000516193455037379,0.06195247350546
"H1a1",7.41871978681654,5.27651364452074,0.0700304818352526,0.0686990488299836,0.0442275726189154
"I2a1",1.90143787103962,0.106950730353306,0.850626634369595,0.0113157528559663,0.266374426838009
"J",0.0596266091343166,0.0635242168691421,0.00643318560459973,0.0960376758626753,0.766826486634479
"J2a",0.19923230702396,0.386684088506133,1.55527074830709,0.0107705241349255,0.00128805698774696
"J2b2",1.03538878125317,0.241216252387,0.11677876648922,0.288111222098688,0.0900226595271361
"K2b2",0.720510306844019,0.143479151534899,1.23852122764696,10.6441389283331,0.404690263297115
"L1a2",13.0865416160733,8.00410560967355,0.381930167806987,0.185524431791393,0.00799586139043342
"N1a",0.0168110678519068,0.00775147309740438,0.148551201420854,0.0259682612690676,3.30276369282356
"No",6.13544213870576,0.911581415897658,1.47562897745437,0.00228792769457716,0.000372610916452909
"O1b1",0.609691951421163,0.37275082785808,0.0827808927236498,0.0148617363095368,0.633530152572564
"Q",0.19923230702396,0.386684088506133,1.55527074830709,0.0107705241349255,0.00128805698774696
"Q1a2",0.746545605992586,0.20805316106783,0.38962363698468,0.0193082278867769,0.325897257731469
"Q1b2",0.371621922145662,1.08873888670775,0.0471567915561815,0.114459335459398,2.10285749847412
"R",0.083315185142386,0.172323289139666,0.82832240478446,0.000516193455037379,0.06195247350546
"R1a",0.597696921071878,1.1600522655184,4.66581224492128,0.0323115724047765,0.00386417096324085
"R2",0.152916783954302,0.333838706121145,1.37684310659254,0.000130592373621622,0.085339111223913
"R2a",4.08068123939916,2.2386719176508,0.00466991452358042,0.0243755920420831,0.0123883893298756
"R2a2",5.46525932796545,2.30944884751089,0.213309761302093,0.0876144402077266,0.175210469537331
"T1",0.19923230702396,0.386684088506133,1.55527074830709,0.0107705241349255,0.00128805698774696
"C2",0.000381581913239441,0.010294131164157,0.220996314933107,2.16195310911964,2.53471651744994
"D1",6.61206372803406e-05,0.00158613597604715,0.0405215197026455,6.00752427411949,0.117516061820566
"N1",0.0282205276598337,0.0829484471461605,0.812041857172185,6.90231330440323,2.06265511408241
"N1a3",0.009310744602652,0.00203822923729285,0.00948662904647716,0.358397527927411,0.683775269898085
"N1b",0.040407369583147,0.0359896974056548,0.0283866698209036,0.0308063580938003,3.17739199740682
"O1",0.0045353607933828,0.00389134026062286,0.000109918449706867,0.207763433326234,0.230343997584084
"O1a1",0.820567395612359,0.496489714418897,0.354409264377305,2.30134426582283,10.0234937613907
"O1a3",0.0219228870805513,0.00958735816880601,0.00152077208241101,0.0140753405376276,0.00657392283613965
"O2",0.00780576716357691,0.00207566168528005,0.00262433686674293,0.0905580261697946,0.317882286263751
"L1a1",0.00422615578986678,0.0390975659375771,0.229872821965867,0.0634079186648862,0.131900992552599
"Q2a",0.272666229995006,1.07850215087431,5.11462548135446,0.423806913304295,10.0795333033062
"Q2a1",0.458864206188905,0.0142282359007221,1.58266844974498,0.169486961400391,1.64430941283738
"C1b1",0.0125119630748529,0.0880665513939793,0.0283423545433441,1.59987722373541,0.0495628255328125
"H3b2",1.27488015391507,1.14561071909852,0.072270180946461,0.0124823149389276,0.00162356517869564
"J1b",3.82464046174522,3.43683215729555,0.216810542839383,0.0374469448167827,0.00487069553608691
"J2b",0.638719959984105,0.727046281465365,0.0259782389717,0.0381885558572784,0.0469116088984006
"L1",0.294409874736245,0.295275942038501,0.0198812320960292,0.0131870360048016,0.0581648681486155
"O1b2",0.0112191244330821,0.0547156147433298,0.00179882678769424,0.253965237939075,0.12570767434747
"Q2b",2.84374162266766,2.586437217679,0.16438304681706,0.0350603085527928,0.017987091595198
"R2b",3.82464046174522,3.43683215729555,0.216810542839383,0.0374469448167827,0.00487069553608691
"T1a2",1.27488015391507,1.14561071909852,0.072270180946461,0.0124823149389276,0.00162356517869564
"T1a3",2.54976030783015,2.29122143819703,0.144540361892922,0.0249646298778551,0.00324713035739128
"K2a",0.000461632951727802,0.00152242311702469,0.010339094229075,1.21641709632389,4.05265631265788e-05
"O1a2",0.00912665717250317,0.00551377589044632,0.000610341291800302,0.00636703373685178,0.0198909979672661
"C2b2",0.000642839848100294,9.02438347940105e-05,5.78207578368221e-05,0.00463703599479581,0.0651373603662133
"F2",0.000214279949366765,3.00812782646701e-05,1.92735859456073e-05,0.00154567866493194,0.0217124534554044
"G1",0.00275666801360129,0.00187655254093681,0.00190583738606907,0.0111161810711624,0.078367018832664
"G1a1",0.000428559898733529,6.01625565293403e-05,3.85471718912148e-05,0.00309135732986387,0.0434249069108089
"G2a",0.00303095491008961,0.00139491647116104,0.000649869794365678,0.0150561720121642,0.000305560941894149
"G2b",0.000214279949366765,3.00812782646701e-05,1.92735859456073e-05,0.00154567866493194,0.0217124534554044
"H1a2",0.000214279949366765,3.00812782646701e-05,1.92735859456073e-05,0.00154567866493194,0.0217124534554044
"I1",0.0015154774550448,0.000697458235580521,0.000324934897182839,0.00752808600608208,0.000152780470947075
"J1",0.000857119797467059,0.00012032511305868,7.70943437824294e-05,0.00618271465972775,0.0868498138216177
"J1a3",0.00107139974683382,0.000150406391323351,9.63679297280365e-05,0.00772839332465968,0.108562267277022
"J2",0.00192851954430088,0.000270731504382031,0.000173462273510466,0.0139111079843874,0.19541208109864
"O1b",0.00187032676345594,0.000643244811195905,0.00010072439916601,0.0104800343251871,0.0149379237303593
"O2b",0.0229814980268041,0.0185695307509251,0.0237673307603748,0.0827019947397718,1.41837648499008
"O2b1",0.0612268575223129,0.024428804446411,0.00731403279344988,0.323640042398836,0.100397228413143
"O2b2",0.00168368828546007,0.000656054525773968,0.000179984939435919,0.00898663403928977,0.0039653816442286
"Q2b1",0.000214279949366765,3.00812782646701e-05,1.92735859456074e-05,0.00154567866493194,0.0217124534554044
"R1b",0.00187032676345594,0.000643244811195905,0.00010072439916601,0.0104800343251871,0.0149379237303593
"T1a1",0.000857119797467059,0.00012032511305868,7.70943437824294e-05,0.00618271465972775,0.0868498138216177
"C1a1",0.00436641152376974,0.00362752675086288,0.00480052822449552,0.0154013211900368,0.299780075451364
"I2",0.00145547050792325,0.00120917558362096,0.00160017607483184,0.00513377373001226,0.0999266918171214
"O",0.00145547050792325,0.00120917558362096,0.00160017607483184,0.00513377373001226,0.0999266918171214
"Q2",0.00145547050792325,0.00120917558362096,0.00160017607483184,0.00513377373001226,0.0999266918171214
"T",0.0160101755871557,0.0133009314198306,0.0176019368231502,0.0564715110301349,1.09919360998833
