ID	QC_Other	QC_Haplogrep	Latitude	Longitude	Population	City	Province	Country	Language	Continent	Sequence_method	Source
YHC04120	YES	0.8944	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC00021	YES	0.9339	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC06759	YES	0.8924	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC06109	YES	0.8617	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC07554	YES	0.9133	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC00280	YES	0.8956	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC04489	YES	0.8656	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC06548	YES	0.8892	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC02345	YES	0.8132	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC06760	YES	0.8489	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC05039	YES	0.9312	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC01621	YES	0.8811	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC01548	YES	0.7726	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC01669	YES	0.8554	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC06904	YES	0.8399	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC01324	YES	0.8641	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC03096	YES	0.7463	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC04422	YES	0.8602	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC06034	YES	0.8102	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC03586	YES	0.8658	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC06642	YES	0.8404	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC01457	YES	0.9284	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC01592	YES	0.9278	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC00216	YES	0.8915	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC07582	YES	0.9361	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC04156	YES	0.9191	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC02149	YES	0.8605	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC05272	YES	0.8827	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC00178	YES	0.9172	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC05354	YES	0.8343	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC04162	YES	0.7852	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC02849	YES	0.8136	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC04112	YES	0.8616	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC02696	YES	0.8957	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC00650	YES	0.9188	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC05940	YES	0.9016	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC00285	YES	0.8864	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC03014	YES	0.8762	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC03886	YES	0.8263	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC04324	YES	0.865	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC03128	YES	0.8866	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC07736	YES	0.8758	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC02356	YES	0.871	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC04820	YES	0.7735	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC07815	YES	0.7541	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC07788	YES	0.8952	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC04897	YES	0.897	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC05138	YES	0.8663	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC00228	YES	0.8429	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC00281	YES	0.9165	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC02757	YES	0.8391	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC03611	YES	0.9113	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC04357	YES	0.8659	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC02865	YES	0.866	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC00065	YES	0.8748	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC01593	YES	0.823	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC03469	YES	0.9179	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC04406	YES	0.9249	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC01362	YES	0.8292	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC07447	YES	0.8883	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC00901	YES	0.8775	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC01873	YES	0.9308	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC04975	YES	0.8774	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC02384	YES	0.8123	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC01801	YES	0.8746	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC03394	YES	0.8106	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC06640	YES	0.8773	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC06646	YES	0.8909	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC06436	YES	0.8907	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC02458	YES	0.9227	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC05923	YES	0.7284	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC04837	YES	0.8938	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC06443	YES	0.8665	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC03479	YES	0.9194	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC07857	YES	0.8878	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC01866	YES	0.8586	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC04899	YES	0.9095	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC01303	YES	0.8923	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC06217-e	YES	0.9426	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC02891	YES	0.9167	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC06088	YES	0.9275	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC07716	YES	0.8771	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC02194	YES	0.9032	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC07838	YES	0.9032	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC02101	YES	0.8197	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC06457	YES	0.8819	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC02978	YES	0.9308	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC02800	YES	0.9046	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC02490	YES	0.9107	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC07769	YES	0.8455	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC02989	YES	0.8059	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC07776	YES	0.9071	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC07848	YES	0.8592	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC07644	YES	0.8019	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC05150	YES	0.9003	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC05144	YES	0.848	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC07298	YES	0.8224	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC02231	YES	0.9038	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC00063	YES	0.8752	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC04530	YES	0.8786	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC03781	YES	0.8233	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC01314	YES	0.7506	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC05409	YES	0.9079	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC04235	YES	0.7467	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC07223	YES	0.8986	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC03246	YES	0.8654	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC02649	YES	0.902	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC03237	YES	0.8664	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC02109	YES	0.785	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC07593	YES	0.9536	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC00075	YES	0.8794	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC00347	YES	0.8557	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC03985	YES	0.8967	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC04221	YES	0.7877	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC05233	YES	0.8812	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC06871	YES	0.8551	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC06346	YES	0.8183	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC02898	YES	0.8343	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC05273	YES	0.842	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC07531	YES	0.9039	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC02190	YES	0.9285	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC03814	YES	0.8796	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC04632	YES	0.8038	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC03487	YES	0.9133	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC06841	YES	0.8297	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC01978	YES	0.8266	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC03399	YES	0.8962	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC02612	YES	0.8441	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC06497	YES	0.8528	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC03226	YES	0.9103	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC06300	YES	0.8851	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC05452	YES	0.9051	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC05552	YES	0.873	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC04703	YES	0.843	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC03179	YES	0.9164	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC06202	YES	0.7988	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC00132	YES	0.8787	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC07195	YES	0.7762	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC04891	YES	0.9011	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC02671	YES	0.9168	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC06268	YES	0.9128	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC02928	YES	0.941	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC07153	YES	0.8734	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC07853	YES	0.8827	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC07423	YES	0.9198	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC02726	YES	0.8212	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC04972	YES	0.8939	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC07651	YES	0.8596	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC05428	YES	0.7853	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC00266	YES	0.8651	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC04383	YES	0.8143	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC00256	YES	0.9083	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC06344	YES	0.9376	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC04103	YES	0.9134	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC00894	YES	0.85	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC02349	YES	0.8851	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC06122	YES	0.9461	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC05562	YES	0.9305	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC01489	YES	0.8999	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC03322	YES	0.9258	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC03621	YES	0.8577	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC04787	YES	0.8673	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC03384	YES	0.9048	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC00964	YES	0.8289	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC04334	YES	0.8791	30.57	104.07	Qiang	Chengdu	Sichuan	China	Tibeto_Burman	East_Asia	WHOLE	LLT_WHALE
YHC03453	YES	0.9252	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC06467	YES	0.8329	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC01944	YES	0.9391	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC02895	YES	0.8639	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC01391	YES	0.8913	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC06248	YES	0.8505	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC02710	YES	0.9285	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC00636	YES	0.883	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC00961	YES	0.9064	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC06772	YES	0.9724	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC02786	YES	0.9419	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC00283	YES	0.8994	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC04854	YES	0.8672	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC04883	YES	0.8822	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC01582	YES	0.9263	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC05493	YES	0.8839	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC05097	YES	0.7939	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC04728	YES	0.8803	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC02361	YES	0.7848	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC04109	YES	0.9003	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC06842	YES	0.7586	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC00994	YES	0.8244	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC05378	YES	0.9082	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC05042	YES	0.9168	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC05172	YES	0.8185	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC06422	YES	0.9274	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC02410	YES	0.8945	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC06182	YES	0.8799	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC00230	YES	0.8985	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC03669	YES	0.8925	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC04299	YES	0.8886	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC06686	YES	0.8075	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC02970	YES	0.8275	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC00380	YES	0.8799	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC04138	YES	0.8093	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC06356	YES	0.9256	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC02777	YES	0.8938	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC02578	YES	0.74	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC05166	YES	0.8091	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC03904	YES	0.8851	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC07293	YES	0.845	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC03086	YES	0.8644	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC07819	YES	0.8072	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC07861	YES	0.8839	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC03089	YES	0.8944	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
YHC04467	YES	0.8863	30.57	104.07	Han	Chengdu	Sichuan	China	Sinitic	East_Asia	WHOLE	LLT_WHALE
