"hap","Dim 1","Dim 2","Dim 3","Dim 4","Dim 5"
"D1a2a",-0.0276989962413015,-0.00326609727703683,2.5373061864391,2.08442941787295,-0.113569083197673
"N1",0.523381945857981,1.12993099477608,3.53210246851426,0.85161398002668,-1.06597471022561
"N1a3",-0.11464576656549,-0.0521845291592089,0.103975312785681,0.101290497456194,0.160919993159267
"N1b",-0.2618911888027,-0.246444948756584,0.086022480717999,0.0407779738925995,-0.458505583784325
"N1b1a",-0.172954230849106,-0.131396170171796,0.181028704727283,0.144978331421459,-0.106611084930445
"N1b1b",-0.147332170066375,-0.111274793801002,0.687983733283055,0.560490942683463,-0.131972365242468
"O1",-0.195359966199501,-0.165507342711759,0.345901095516646,0.270491794515899,-0.245159178688483
"O1a1a",-0.204080614083079,-0.165298609917358,-0.0922311539672687,-0.0803003864144666,-0.163942427374079
"O1a1b",-0.172537768696487,-0.126093139896713,0.00602790907305879,0.00444182601394527,-0.0585983888488658
"O1a3a",-0.16565403058303,-0.114838547834315,-0.0731500007686462,-0.057047587621555,-0.00849409738818661
"O2",-0.125725389520018,-0.0652093009032444,0.0439789880640723,0.0495975618352451,0.129808907857377
"O2a1",-0.00369806484972877,0.0102374281904378,3.20900689635385,2.63185839069633,-0.189339505317036
"O2a1a",-0.182935045833114,-0.136780931321673,-0.106794195442905,-0.0894992873020229,-0.0728567986559255
"L1a1b",0.565148455816511,1.35921616591946,1.09399869937405,-1.64630577072839,-1.00099442850514
"Q1b1b",1.8050805755399,3.90890962303896,3.33229033404314,-4.42014050588251,-3.143907089318
"Q1b2b",0.471342620311021,1.17890802445955,0.958868123852005,-1.47804520959868,-0.94271171300629
"Q2a",1.90400047558339,4.14063966903404,3.5878194477858,-4.73501292712918,-3.5484991446488
"Q2a1",2.63170198868882,5.60870526111863,4.82448475715587,-6.26936366265192,-4.57251552985991
"C1b1a",0.225017096846472,-0.352201028638794,1.3723373790583,1.2243945187942,-0.193232345470613
"E1b1",10.2478354573172,-6.20166423843099,0.630822296267654,-0.928679852322854,0.40606436905915
"H1a1",5.06206636775481,-3.12947221878896,0.240662821523885,-0.516983162871703,0.297788487169466
"H3b2a",10.2478354573172,-6.20166423843099,0.630822296267654,-0.928679852322854,0.40606436905915
"J1a2b",10.2478354573172,-6.20166423843099,0.630822296267654,-0.928679852322854,0.40606436905915
"J1b",10.2478354573172,-6.20166423843099,0.630822296267654,-0.928679852322854,0.40606436905915
"J2b",2.77299332568865,-1.90122288525929,0.0851602635889097,-0.351973544738537,-0.0340280026240813
"J2b2",10.2478354573172,-6.20166423843099,0.630822296267654,-0.928679852322854,0.40606436905915
"L1",2.46918182297361,-1.59337620896795,0.0455830841520009,-0.311134818146128,0.243650546224624
"O1b2a",-0.0680657673288397,-0.162810474437469,-0.135821305312984,-0.119192762174551,0.0294726207555238
"Q2a1a",10.2478354573172,-6.20166423843099,0.630822296267654,-0.928679852322854,0.40606436905915
"Q2b",7.65495091253602,-4.66556822860997,0.435742558895769,-0.722831507597279,0.351926428114308
"R2b",10.2478354573172,-6.20166423843099,0.630822296267654,-0.928679852322854,0.40606436905915
"T1a2a",10.2478354573172,-6.20166423843099,0.630822296267654,-0.928679852322854,0.40606436905915
"T1a3b",10.2478354573172,-6.20166423843099,0.630822296267654,-0.928679852322854,0.40606436905915
"K2a",-0.121670991680417,-0.241321849746486,5.81075381288291,5.34630754793332,-0.991853110092987
"O1a2",-0.226626373048738,-0.256145354728642,1.85546695074471,1.69412870227045,-0.648251029374647
"O2a2",-0.270357781952205,-0.262321815137873,0.207430758187125,0.17238751657759,-0.505083495742006
"O2a2a",-0.183301510478178,-0.137781520683977,-0.0946196374268061,-0.0749112757026994,-0.0747588235587927
"C2b2",-0.123702721807592,-0.0572801991469352,-0.149496653219884,-0.105286473420552,0.189512605279782
"E1b1a",-0.123702721807592,-0.0572801991469352,-0.149496653219884,-0.105286473420552,0.189512605279782
"F2",-0.123702721807592,-0.0572801991469352,-0.149496653219884,-0.105286473420552,0.189512605279782
"G1",-0.227303616424463,-0.194798137862125,-0.131283204622889,-0.123069304847506,-0.254462457583725
"G1a1a",-0.123702721807592,-0.0572801991469352,-0.149496653219884,-0.105286473420552,0.189512605279782
"G2a",-0.175503169116028,-0.12603916850453,-0.140389928921386,-0.114177889134029,-0.0324749261519714
"G2b",-0.123702721807592,-0.0572801991469352,-0.149496653219884,-0.105286473420552,0.189512605279782
"H1a1b",-0.123702721807592,-0.0572801991469352,-0.149496653219884,-0.105286473420552,0.189512605279782
"H1a2b",-0.123702721807592,-0.0572801991469352,-0.149496653219884,-0.105286473420552,0.189512605279782
"I1",-0.175503169116028,-0.12603916850453,-0.140389928921386,-0.114177889134029,-0.0324749261519714
"J1",-0.123702721807592,-0.0572801991469352,-0.149496653219884,-0.105286473420552,0.189512605279782
"J1a3",-0.123702721807592,-0.0572801991469352,-0.149496653219884,-0.105286473420552,0.189512605279782
"J1a3a",-0.123702721807592,-0.0572801991469352,-0.149496653219884,-0.105286473420552,0.189512605279782
"J2",-0.123702721807592,-0.0572801991469352,-0.149496653219884,-0.105286473420552,0.189512605279782
"J2b2b",-0.123702721807592,-0.0572801991469352,-0.149496653219884,-0.105286473420552,0.189512605279782
"L1a1",-0.14960294546181,-0.0916596838257326,-0.144943291070635,-0.10973218127729,0.0785188395639052
"N1a2b",-0.123702721807592,-0.0572801991469352,-0.149496653219884,-0.105286473420552,0.189512605279782
"N1b2a",-0.140323186184631,-0.0793419005450939,-0.146574709594697,-0.108139334077283,0.11828665936585
"O1a2a",-0.171518519323071,-0.120750017015484,-0.141090446175117,-0.113493934079146,-0.0153989621956827
"O1a3",-0.123702721807592,-0.0572801991469352,-0.149496653219884,-0.105286473420552,0.189512605279782
"O1b",-0.154782990192654,-0.0985355807614921,-0.144032618640785,-0.110621322848638,0.0563200864207299
"O2b",-0.269962808325527,-0.251423171450732,-0.123783549318244,-0.130391647199781,-0.437275718762815
"O2b1",-0.123702721807592,-0.0572801991469352,-0.149496653219884,-0.105286473420552,0.189512605279782
"O2b1a",-0.157655956177827,-0.102349103431745,-0.143527539814146,-0.11111446019073,0.0440081729127503
"O2b1b",-0.205103424720848,-0.165330008137441,-0.135186086465102,-0.119258698113158,-0.159324944112973
"O2b2a",-0.162553057288919,-0.108849426165131,-0.14266660999601,-0.11195503520566,0.0230219567059669
"Q2a1c",-0.123702721807592,-0.0572801991469352,-0.149496653219884,-0.105286473420552,0.189512605279782
"Q2b1",-0.123702721807592,-0.0572801991469352,-0.149496653219884,-0.105286473420552,0.189512605279782
"R1b",-0.154782990192654,-0.0985355807614921,-0.144032618640785,-0.110621322848638,0.0563200864207299
"R1b1",-0.248023795347837,-0.222301725605163,-0.12764051490349,-0.126625871132896,-0.343257470156426
"R2a2a",-0.123702721807592,-0.0572801991469352,-0.149496653219884,-0.105286473420552,0.189512605279782
"T1a1",-0.123702721807592,-0.0572801991469352,-0.149496653219884,-0.105286473420552,0.189512605279782
"T1a1a",-0.123702721807592,-0.0572801991469352,-0.149496653219884,-0.105286473420552,0.189512605279782
"C1a1",-0.279104063732898,-0.263557107219719,-0.122176480324391,-0.131960720560982,-0.476449989015478
"G2a2",-0.279104063732898,-0.263557107219719,-0.122176480324391,-0.131960720560982,-0.476449989015478
"I2",-0.279104063732898,-0.263557107219719,-0.122176480324391,-0.131960720560982,-0.476449989015478
"O",-0.279104063732898,-0.263557107219719,-0.122176480324391,-0.131960720560982,-0.476449989015478
"Q1a2",-0.279104063732898,-0.263557107219719,-0.122176480324391,-0.131960720560982,-0.476449989015478
"Q2",-0.279104063732898,-0.263557107219719,-0.122176480324391,-0.131960720560982,-0.476449989015478
"T",-0.279104063732898,-0.263557107219719,-0.122176480324391,-0.131960720560982,-0.476449989015478
